"Time [ms]","CPU usage [%]","GC activity [%]","Size [B]","Used [B]"
"10:22:50.763, 29 Apr 2021","1,4","0,0","828 375 072","527 690 392"
"10:22:51.763, 29 Apr 2021","1,9","0,0","828 375 072","540 273 304"
"10:22:52.763, 29 Apr 2021","1,8","0,0","828 375 072","550 759 064"
"10:22:53.764, 29 Apr 2021","1,7","0,0","828 375 072","561 244 824"
"10:22:54.764, 29 Apr 2021","0,9","0,0","828 375 072","567 536 280"
"10:22:55.764, 29 Apr 2021","1,5","0,0","828 375 072","578 022 040"
"10:22:56.764, 29 Apr 2021","1,5","0,0","828 375 072","588 507 800"
"10:22:57.764, 29 Apr 2021","1,6","0,0","828 375 072","594 799 256"
"10:22:58.764, 29 Apr 2021","1,5","0,0","828 375 072","607 382 168"
"10:22:59.764, 29 Apr 2021","2,1","0,0","828 375 072","619 965 080"
"10:23:00.764, 29 Apr 2021","0,9","0,0","828 375 072","626 256 536"
"10:23:01.765, 29 Apr 2021","1,9","0,0","828 375 072","636 742 296"
"10:23:02.765, 29 Apr 2021","1,0","0,0","828 375 072","643 033 752"
"10:23:03.765, 29 Apr 2021","2,9","0,1","828 375 072","186 337 280"
"10:23:04.765, 29 Apr 2021","1,4","0,0","828 375 072","196 823 040"
"10:23:05.765, 29 Apr 2021","2,9","0,0","828 375 072","207 308 800"
"10:23:06.765, 29 Apr 2021","1,3","0,0","828 375 072","217 794 560"
"10:23:07.765, 29 Apr 2021","1,9","0,0","828 375 072","228 280 320"
"10:23:08.766, 29 Apr 2021","1,9","0,0","828 375 072","238 766 080"
"10:23:09.766, 29 Apr 2021","1,6","0,0","828 375 072","249 251 840"
"10:23:10.766, 29 Apr 2021","1,1","0,0","828 375 072","257 640 448"
"10:23:11.766, 29 Apr 2021","1,7","0,0","828 375 072","268 126 208"
"10:23:12.766, 29 Apr 2021","2,2","0,0","828 375 072","280 709 120"
"10:23:13.766, 29 Apr 2021","1,6","0,0","828 375 072","293 292 032"
"10:23:14.766, 29 Apr 2021","1,4","0,0","828 375 072","301 680 640"
"10:23:15.766, 29 Apr 2021","1,2","0,0","828 375 072","310 069 248"
"10:23:16.766, 29 Apr 2021","1,4","0,0","828 375 072","318 457 856"
"10:23:17.767, 29 Apr 2021","2,0","0,0","828 375 072","331 040 768"
"10:23:18.767, 29 Apr 2021","1,1","0,0","828 375 072","339 429 376"
"10:23:19.767, 29 Apr 2021","1,5","0,0","828 375 072","349 915 136"
"10:23:20.767, 29 Apr 2021","1,5","0,0","828 375 072","358 303 744"
"10:23:21.767, 29 Apr 2021","1,4","0,0","828 375 072","368 789 504"
"10:23:22.767, 29 Apr 2021","2,0","0,0","828 375 072","381 372 416"
"10:23:23.767, 29 Apr 2021","0,8","0,0","828 375 072","387 663 872"
"10:23:24.768, 29 Apr 2021","2,1","0,0","828 375 072","402 343 936"
"10:23:25.768, 29 Apr 2021","1,5","0,0","828 375 072","410 732 544"
"10:23:26.768, 29 Apr 2021","0,9","0,0","828 375 072","419 121 152"
"10:23:27.768, 29 Apr 2021","1,6","0,0","828 375 072","429 606 912"
"10:23:28.768, 29 Apr 2021","1,7","0,0","828 375 072","440 092 672"
"10:23:29.768, 29 Apr 2021","1,9","0,0","828 375 072","450 578 432"
"10:23:30.768, 29 Apr 2021","1,4","0,0","828 375 072","461 064 192"
"10:23:31.769, 29 Apr 2021","1,2","0,0","828 375 072","469 452 800"
"10:23:32.769, 29 Apr 2021","2,2","0,0","828 375 072","484 132 864"
"10:23:33.769, 29 Apr 2021","1,2","0,0","828 375 072","492 521 472"
"10:23:34.769, 29 Apr 2021","1,3","0,0","828 375 072","500 910 080"
"10:23:35.769, 29 Apr 2021","1,4","0,0","828 375 072","511 395 840"
"10:23:36.769, 29 Apr 2021","1,5","0,0","828 375 072","521 881 600"
"10:23:37.769, 29 Apr 2021","1,5","0,0","828 375 072","532 367 360"
"10:23:38.769, 29 Apr 2021","2,0","0,0","828 375 072","542 853 120"
"10:23:39.770, 29 Apr 2021","1,4","0,0","828 375 072","551 241 728"
"10:23:40.770, 29 Apr 2021","1,2","0,0","828 375 072","561 727 488"
"10:23:41.770, 29 Apr 2021","1,7","0,0","828 375 072","572 213 248"
"10:23:42.770, 29 Apr 2021","1,8","0,0","828 375 072","582 699 008"
"10:23:43.770, 29 Apr 2021","1,2","0,0","828 375 072","591 087 616"
"10:23:44.770, 29 Apr 2021","1,4","0,0","828 375 072","599 476 224"
"10:23:45.770, 29 Apr 2021","1,6","0,0","828 375 072","612 059 136"
"10:23:46.770, 29 Apr 2021","1,4","0,0","828 375 072","620 447 744"
"10:23:47.771, 29 Apr 2021","1,9","0,0","828 375 072","630 933 504"
"10:23:48.771, 29 Apr 2021","1,4","0,0","828 375 072","641 419 264"
"10:23:49.771, 29 Apr 2021","2,4","0,0","828 375 072","180 175 872"
"10:23:50.771, 29 Apr 2021","3,3","0,0","828 375 072","190 661 632"
"10:23:51.771, 29 Apr 2021","3,2","0,0","828 375 072","199 050 240"
"10:23:52.771, 29 Apr 2021","1,7","0,0","828 375 072","209 536 000"
"10:23:53.771, 29 Apr 2021","1,3","0,0","828 375 072","220 021 760"
"10:23:54.771, 29 Apr 2021","1,7","0,0","828 375 072","230 507 520"
"10:23:55.772, 29 Apr 2021","1,5","0,0","828 375 072","240 993 280"
"10:23:56.772, 29 Apr 2021","1,5","0,0","828 375 072","251 479 040"
"10:23:57.772, 29 Apr 2021","1,6","0,0","828 375 072","259 867 648"
"10:23:58.772, 29 Apr 2021","2,0","0,0","828 375 072","274 547 712"
"10:23:59.772, 29 Apr 2021","1,5","0,0","828 375 072","280 839 168"
"10:24:00.772, 29 Apr 2021","0,6","0,0","828 375 072","287 130 624"
"10:24:01.772, 29 Apr 2021","2,2","0,0","828 375 072","301 810 688"
"10:24:02.773, 29 Apr 2021","0,9","0,0","828 375 072","306 004 992"
"10:24:03.773, 29 Apr 2021","1,7","0,0","828 375 072","318 587 904"
"10:24:04.773, 29 Apr 2021","1,9","0,0","828 375 072","329 073 664"
"10:24:05.773, 29 Apr 2021","1,3","0,0","828 375 072","337 462 272"
"10:24:06.773, 29 Apr 2021","1,7","0,0","828 375 072","347 948 032"
"10:24:07.773, 29 Apr 2021","1,4","0,0","828 375 072","356 336 640"
"10:24:08.773, 29 Apr 2021","1,4","0,0","828 375 072","366 822 400"
"10:24:09.773, 29 Apr 2021","1,6","0,0","828 375 072","377 308 160"
"10:24:10.774, 29 Apr 2021","1,4","0,0","828 375 072","387 793 920"
"10:24:11.774, 29 Apr 2021","1,7","0,0","828 375 072","398 279 680"
"10:24:12.774, 29 Apr 2021","1,7","0,0","828 375 072","406 668 288"
"10:24:13.774, 29 Apr 2021","0,8","0,0","828 375 072","415 056 896"
"10:24:14.774, 29 Apr 2021","1,4","0,0","828 375 072","423 445 504"
"10:24:15.774, 29 Apr 2021","1,5","0,0","828 375 072","433 931 264"
"10:24:16.774, 29 Apr 2021","1,4","0,0","828 375 072","442 319 872"
"10:24:17.775, 29 Apr 2021","1,7","0,0","828 375 072","454 902 784"
"10:24:18.775, 29 Apr 2021","1,3","0,0","828 375 072","463 291 392"
"10:24:19.775, 29 Apr 2021","1,4","0,0","828 375 072","471 680 000"
"10:24:20.775, 29 Apr 2021","1,8","0,0","828 375 072","482 165 760"
"10:24:21.775, 29 Apr 2021","1,1","0,0","828 375 072","490 554 368"
"10:24:22.775, 29 Apr 2021","1,9","0,0","828 375 072","503 137 280"
"10:24:23.775, 29 Apr 2021","1,6","0,0","828 375 072","513 623 040"
"10:24:24.775, 29 Apr 2021","1,2","0,0","828 375 072","519 914 496"
"10:24:25.776, 29 Apr 2021","1,5","0,0","828 375 072","530 400 256"
"10:24:26.776, 29 Apr 2021","2,0","0,0","828 375 072","542 983 168"
"10:24:27.776, 29 Apr 2021","1,1","0,0","828 375 072","551 371 776"
"10:24:28.777, 29 Apr 2021","1,3","0,0","828 375 072","559 760 384"
"10:24:29.776, 29 Apr 2021","1,3","0,0","828 375 072","568 148 992"
"10:24:30.776, 29 Apr 2021","1,6","0,0","828 375 072","578 634 752"
"10:24:31.776, 29 Apr 2021","1,4","0,0","828 375 072","589 120 512"
"10:24:32.776, 29 Apr 2021","2,4","0,0","828 375 072","603 800 576"
"10:24:33.776, 29 Apr 2021","1,4","0,0","828 375 072","614 286 336"
"10:24:34.777, 29 Apr 2021","1,5","0,0","828 375 072","622 674 944"
"10:24:35.777, 29 Apr 2021","0,1","0,0","828 375 072","626 869 248"
"10:24:36.777, 29 Apr 2021","1,4","0,0","828 375 072","635 257 856"
"10:24:37.777, 29 Apr 2021","1,4","0,1","828 375 072","174 468 904"
"10:24:38.777, 29 Apr 2021","2,5","0,0","828 375 072","182 857 512"
"10:24:39.777, 29 Apr 2021","1,6","0,0","828 375 072","193 343 272"
"10:24:40.777, 29 Apr 2021","1,3","0,0","828 375 072","201 731 880"
"10:24:41.778, 29 Apr 2021","2,1","0,0","828 375 072","214 314 792"
"10:24:42.778, 29 Apr 2021","1,4","0,0","828 375 072","224 800 552"
"10:24:43.778, 29 Apr 2021","1,0","0,0","828 375 072","231 092 008"
"10:24:44.778, 29 Apr 2021","1,5","0,0","828 375 072","241 577 768"
"10:24:45.778, 29 Apr 2021","1,9","0,0","828 375 072","254 160 680"
"10:24:46.778, 29 Apr 2021","1,5","0,0","828 375 072","264 646 440"
"10:24:47.778, 29 Apr 2021","1,4","0,0","828 375 072","273 035 048"
"10:24:48.778, 29 Apr 2021","2,1","0,0","828 375 072","285 617 960"
"10:24:49.779, 29 Apr 2021","0,9","0,0","828 375 072","291 909 416"
"10:24:50.779, 29 Apr 2021","1,7","0,0","828 375 072","302 395 176"
"10:24:51.779, 29 Apr 2021","2,7","0,0","828 375 072","319 172 392"
"10:24:52.779, 29 Apr 2021","1,6","0,0","828 375 072","329 658 152"
"10:24:53.779, 29 Apr 2021","1,4","0,0","828 375 072","338 046 760"
"10:24:54.779, 29 Apr 2021","0,0","0,0","828 375 072","340 143 912"
"10:24:55.779, 29 Apr 2021","1,8","0,0","828 375 072","350 629 672"
"10:24:56.780, 29 Apr 2021","1,4","0,0","828 375 072","361 115 432"
"10:24:57.780, 29 Apr 2021","2,1","0,0","828 375 072","373 698 344"
"10:24:58.780, 29 Apr 2021","0,9","0,0","828 375 072","379 989 800"
"10:24:59.780, 29 Apr 2021","1,5","0,0","828 375 072","390 475 560"
"10:25:00.780, 29 Apr 2021","1,7","0,0","828 375 072","400 961 320"
"10:25:01.780, 29 Apr 2021","1,5","0,0","828 375 072","409 349 928"
"10:25:02.780, 29 Apr 2021","1,8","0,0","828 375 072","421 932 840"
"10:25:03.780, 29 Apr 2021","0,9","0,0","828 375 072","428 224 296"
"10:25:04.781, 29 Apr 2021","1,9","0,0","828 375 072","440 807 208"
"10:25:05.781, 29 Apr 2021","1,4","0,0","828 375 072","449 195 816"
"10:25:06.781, 29 Apr 2021","1,1","0,0","828 375 072","459 681 576"
"10:25:07.781, 29 Apr 2021","1,5","0,0","828 375 072","468 070 184"
"10:25:08.781, 29 Apr 2021","1,4","0,0","828 375 072","478 555 944"
"10:25:09.781, 29 Apr 2021","1,8","0,0","828 375 072","489 041 704"
"10:25:10.781, 29 Apr 2021","1,3","0,0","828 375 072","495 333 160"
"10:25:11.781, 29 Apr 2021","1,6","0,0","828 375 072","505 818 920"
"10:25:12.782, 29 Apr 2021","1,5","0,0","828 375 072","518 401 832"
"10:25:13.782, 29 Apr 2021","1,6","0,0","828 375 072","526 790 440"
"10:25:14.782, 29 Apr 2021","1,9","0,0","828 375 072","539 373 352"
"10:25:15.782, 29 Apr 2021","2,6","0,0","828 375 072","556 150 568"
"10:25:16.782, 29 Apr 2021","1,4","0,0","828 375 072","564 539 176"
"10:25:17.782, 29 Apr 2021","1,4","0,0","828 375 072","572 927 784"
"10:25:18.782, 29 Apr 2021","0,9","0,0","828 375 072","579 219 240"
"10:25:19.782, 29 Apr 2021","0,1","0,0","828 375 072","583 413 544"
"10:25:20.783, 29 Apr 2021","1,4","0,0","828 375 072","591 802 152"
"10:25:21.783, 29 Apr 2021","1,2","0,0","828 375 072","600 190 760"
"10:25:22.783, 29 Apr 2021","1,5","0,0","828 375 072","610 676 520"
"10:25:23.783, 29 Apr 2021","1,6","0,0","828 375 072","621 162 280"
"10:25:24.783, 29 Apr 2021","1,4","0,0","828 375 072","631 648 040"
"10:25:25.783, 29 Apr 2021","1,1","0,0","828 375 072","640 036 648"
"10:25:26.783, 29 Apr 2021","2,4","0,1","828 375 072","174 946 400"
"10:25:27.783, 29 Apr 2021","1,9","0,0","828 375 072","187 529 312"
"10:25:28.784, 29 Apr 2021","0,9","0,0","828 375 072","195 917 920"
"10:25:29.784, 29 Apr 2021","1,9","0,0","828 375 072","206 403 680"
"10:25:30.784, 29 Apr 2021","1,1","0,0","828 375 072","214 792 288"
"10:25:31.784, 29 Apr 2021","1,7","0,0","828 375 072","227 375 200"
"10:25:32.784, 29 Apr 2021","1,3","0,0","828 375 072","233 666 656"
"10:25:33.784, 29 Apr 2021","1,7","0,0","828 375 072","246 249 568"
"10:25:34.784, 29 Apr 2021","1,6","0,0","828 375 072","256 735 328"
"10:25:35.784, 29 Apr 2021","1,6","0,0","828 375 072","267 221 088"
"10:25:36.785, 29 Apr 2021","1,4","0,0","828 375 072","275 609 696"
"10:25:37.785, 29 Apr 2021","1,5","0,0","828 375 072","286 095 456"
"10:25:38.785, 29 Apr 2021","1,3","0,0","828 375 072","294 484 064"
"10:25:39.785, 29 Apr 2021","1,8","0,0","828 375 072","307 066 976"
"10:25:40.785, 29 Apr 2021","1,2","0,0","828 375 072","315 455 584"
"10:25:41.785, 29 Apr 2021","2,3","0,0","828 375 072","328 038 496"
"10:25:42.785, 29 Apr 2021","1,4","0,0","828 375 072","336 427 104"
"10:25:43.785, 29 Apr 2021","0,9","0,0","828 375 072","342 718 560"
"10:25:44.786, 29 Apr 2021","1,6","0,0","828 375 072","355 301 472"
"10:25:45.786, 29 Apr 2021","3,1","0,0","828 375 072","374 175 840"
"10:25:46.786, 29 Apr 2021","1,6","0,0","828 375 072","384 661 600"
"10:25:47.786, 29 Apr 2021","1,4","0,0","828 375 072","393 050 208"
"10:25:48.786, 29 Apr 2021","1,4","0,0","828 375 072","403 535 968"
"10:25:49.786, 29 Apr 2021","1,7","0,0","828 375 072","414 021 728"
"10:25:50.786, 29 Apr 2021","0,0","0,0","828 375 072","416 118 880"
"10:25:51.786, 29 Apr 2021","0,4","0,0","828 375 072","420 313 184"
"10:25:52.787, 29 Apr 2021","1,9","0,0","828 375 072","432 896 096"
"10:25:53.787, 29 Apr 2021","1,1","0,0","828 375 072","441 284 704"
"10:25:54.787, 29 Apr 2021","1,7","0,0","828 375 072","451 770 464"
"10:25:55.787, 29 Apr 2021","1,4","0,0","828 375 072","462 256 224"
"10:25:56.787, 29 Apr 2021","1,3","0,0","828 375 072","470 644 832"
"10:25:57.787, 29 Apr 2021","1,6","0,0","828 375 072","481 130 592"
"10:25:58.787, 29 Apr 2021","1,1","0,0","828 375 072","487 422 048"
"10:25:59.787, 29 Apr 2021","1,5","0,0","828 375 072","497 907 808"
"10:26:00.788, 29 Apr 2021","1,4","0,0","828 375 072","508 393 568"
"10:26:01.788, 29 Apr 2021","1,4","0,0","828 375 072","516 782 176"
"10:26:02.788, 29 Apr 2021","1,2","0,0","828 375 072","525 170 784"
"10:26:03.788, 29 Apr 2021","2,0","0,0","828 375 072","537 753 696"
"10:26:04.788, 29 Apr 2021","1,5","0,0","828 375 072","548 239 456"
"10:26:05.788, 29 Apr 2021","1,0","0,0","828 375 072","554 530 912"
"10:26:06.788, 29 Apr 2021","1,4","0,0","828 375 072","562 919 520"
"10:26:07.788, 29 Apr 2021","1,5","0,0","828 375 072","573 405 280"
"10:26:08.788, 29 Apr 2021","1,7","0,0","828 375 072","585 988 192"
"10:26:09.789, 29 Apr 2021","1,3","0,0","828 375 072","594 376 800"
"10:26:10.789, 29 Apr 2021","1,4","0,0","828 375 072","602 765 408"
"10:26:11.789, 29 Apr 2021","1,7","0,0","828 375 072","615 348 320"
"10:26:12.789, 29 Apr 2021","1,1","0,0","828 375 072","621 639 776"
"10:26:13.789, 29 Apr 2021","1,9","0,0","828 375 072","634 222 688"
"10:26:14.789, 29 Apr 2021","1,3","0,0","828 375 072","642 611 296"
"10:26:15.789, 29 Apr 2021","2,9","0,1","828 375 072","179 583 768"
"10:26:16.790, 29 Apr 2021","2,2","0,0","828 375 072","194 263 832"
"10:26:17.790, 29 Apr 2021","1,4","0,0","828 375 072","204 749 592"
"10:26:18.790, 29 Apr 2021","1,4","0,0","828 375 072","213 138 200"
"10:26:19.790, 29 Apr 2021","0,0","0,0","828 375 072","215 235 352"
"10:26:20.790, 29 Apr 2021","1,9","0,0","828 375 072","225 721 112"
"10:26:21.790, 29 Apr 2021","1,3","0,0","828 375 072","236 206 872"
"10:26:22.790, 29 Apr 2021","1,8","0,0","828 375 072","246 692 632"
"10:26:23.790, 29 Apr 2021","1,0","0,0","828 375 072","255 081 240"
"10:26:24.791, 29 Apr 2021","1,6","0,0","828 375 072","267 664 152"
"10:26:25.791, 29 Apr 2021","0,9","0,0","828 375 072","271 858 456"
"10:26:26.791, 29 Apr 2021","1,4","0,0","828 375 072","282 344 216"
"10:26:27.791, 29 Apr 2021","2,2","0,0","828 375 072","297 024 280"
"10:26:28.791, 29 Apr 2021","1,7","0,0","828 375 072","305 412 888"
"10:26:29.791, 29 Apr 2021","1,2","0,0","828 375 072","313 801 496"
"10:26:30.791, 29 Apr 2021","0,6","0,0","828 375 072","317 995 800"
"10:26:31.791, 29 Apr 2021","1,9","0,0","828 375 072","330 578 712"
"10:26:32.792, 29 Apr 2021","1,2","0,0","828 375 072","338 967 320"
"10:26:33.792, 29 Apr 2021","1,9","0,0","828 375 072","351 550 232"
"10:26:34.792, 29 Apr 2021","1,1","0,0","828 375 072","359 938 840"
"10:26:35.792, 29 Apr 2021","1,9","0,0","828 375 072","372 521 752"
"10:26:36.792, 29 Apr 2021","1,4","0,0","828 375 072","380 910 360"
"10:26:37.792, 29 Apr 2021","0,5","0,0","828 375 072","385 104 664"
"10:26:38.792, 29 Apr 2021","2,1","0,0","828 375 072","399 784 728"
"10:26:39.792, 29 Apr 2021","1,4","0,0","828 375 072","410 270 488"
"10:26:40.793, 29 Apr 2021","1,4","0,0","828 375 072","416 561 944"
"10:26:41.793, 29 Apr 2021","1,1","0,0","828 375 072","424 950 552"
"10:26:42.793, 29 Apr 2021","1,5","0,0","828 375 072","435 436 312"
"10:26:43.793, 29 Apr 2021","1,1","0,0","828 375 072","443 824 920"
"10:26:44.793, 29 Apr 2021","1,4","0,0","828 375 072","452 213 528"
"10:26:45.793, 29 Apr 2021","1,5","0,0","828 375 072","462 699 288"
"10:26:46.793, 29 Apr 2021","1,6","0,0","828 375 072","475 282 200"
"10:26:47.793, 29 Apr 2021","1,3","0,0","828 375 072","483 670 808"
"10:26:48.794, 29 Apr 2021","1,9","0,0","828 375 072","496 253 720"
"10:26:49.794, 29 Apr 2021","1,4","0,0","828 375 072","504 642 328"
"10:26:50.794, 29 Apr 2021","1,1","0,0","828 375 072","513 030 936"
"10:26:51.794, 29 Apr 2021","1,5","0,0","828 375 072","523 516 696"
"10:26:52.794, 29 Apr 2021","1,7","0,0","828 375 072","536 099 608"
"10:26:53.794, 29 Apr 2021","1,4","0,0","828 375 072","544 488 216"
"10:26:54.794, 29 Apr 2021","2,9","0,0","828 375 072","563 362 584"
"10:26:55.794, 29 Apr 2021","1,4","0,0","828 375 072","571 751 192"
"10:26:56.795, 29 Apr 2021","1,5","0,0","828 375 072","582 236 952"
"10:26:57.795, 29 Apr 2021","1,4","0,0","828 375 072","590 625 560"
"10:26:58.795, 29 Apr 2021","1,4","0,0","828 375 072","601 111 320"
"10:26:59.795, 29 Apr 2021","0,0","0,0","828 375 072","601 111 320"
"10:27:00.795, 29 Apr 2021","0,6","0,0","828 375 072","607 402 776"
"10:27:01.795, 29 Apr 2021","1,9","0,0","828 375 072","619 985 688"
"10:27:02.795, 29 Apr 2021","1,0","0,0","828 375 072","626 277 144"
"10:27:03.795, 29 Apr 2021","1,9","0,0","828 375 072","638 860 056"
"10:27:04.796, 29 Apr 2021","2,0","0,0","828 375 072","170 514 432"
"10:27:05.796, 29 Apr 2021","1,4","0,0","828 375 072","181 000 192"
"10:27:06.796, 29 Apr 2021","1,6","0,0","828 375 072","193 583 104"
"10:27:07.796, 29 Apr 2021","1,1","0,0","828 375 072","197 777 408"
"10:27:08.796, 29 Apr 2021","2,8","0,0","828 375 072","218 748 928"
"10:27:09.796, 29 Apr 2021","1,6","0,0","828 375 072","227 137 536"
"10:27:10.796, 29 Apr 2021","1,6","0,0","828 375 072","237 623 296"
"10:27:11.797, 29 Apr 2021","0,7","0,0","828 375 072","241 817 600"
"10:27:12.797, 29 Apr 2021","0,4","0,0","828 375 072","248 109 056"
"10:27:13.797, 29 Apr 2021","1,4","0,0","828 375 072","256 497 664"
"10:27:14.797, 29 Apr 2021","1,4","0,0","828 375 072","266 983 424"
"10:27:15.797, 29 Apr 2021","1,8","0,0","828 375 072","277 469 184"
"10:27:16.797, 29 Apr 2021","1,7","0,0","828 375 072","290 052 096"
"10:27:17.797, 29 Apr 2021","1,6","0,0","828 375 072","298 440 704"
"10:27:18.797, 29 Apr 2021","1,5","0,0","828 375 072","308 926 464"
"10:27:19.798, 29 Apr 2021","1,5","0,0","828 375 072","319 412 224"
"10:27:20.798, 29 Apr 2021","2,9","0,0","828 375 072","338 286 592"
"10:27:21.798, 29 Apr 2021","1,5","0,0","828 375 072","346 675 200"
"10:27:22.798, 29 Apr 2021","1,4","0,0","828 375 072","357 160 960"
"10:27:23.798, 29 Apr 2021","0,6","0,0","828 375 072","361 355 264"
"10:27:24.798, 29 Apr 2021","1,3","0,0","828 375 072","367 646 720"
"10:27:25.798, 29 Apr 2021","1,5","0,0","828 375 072","378 132 480"
"10:27:26.798, 29 Apr 2021","1,7","0,0","828 375 072","390 715 392"
"10:27:27.799, 29 Apr 2021","1,8","0,0","828 375 072","401 201 152"
"10:27:28.799, 29 Apr 2021","1,4","0,0","828 375 072","411 686 912"
"10:27:29.799, 29 Apr 2021","0,9","0,0","828 375 072","420 075 520"
"10:27:30.799, 29 Apr 2021","1,7","0,0","828 375 072","428 464 128"
"10:27:31.799, 29 Apr 2021","1,9","0,0","828 375 072","443 144 192"
"10:27:32.799, 29 Apr 2021","1,4","0,0","828 375 072","449 435 648"
"10:27:33.799, 29 Apr 2021","0,6","0,0","828 375 072","455 727 104"
"10:27:34.799, 29 Apr 2021","2,0","0,0","828 375 072","470 407 168"
"10:27:35.800, 29 Apr 2021","1,7","0,0","828 375 072","480 892 928"
"10:27:36.800, 29 Apr 2021","0,4","0,0","828 375 072","485 087 232"
"10:27:37.800, 29 Apr 2021","2,3","0,0","828 375 072","499 767 296"
"10:27:38.800, 29 Apr 2021","1,5","0,0","828 375 072","512 350 208"
"10:27:39.800, 29 Apr 2021","1,4","0,0","828 375 072","520 738 816"
"10:27:40.800, 29 Apr 2021","1,0","0,0","828 375 072","527 030 272"
"10:27:41.800, 29 Apr 2021","0,1","0,0","828 375 072","531 224 576"
"10:27:42.800, 29 Apr 2021","1,6","0,0","828 375 072","539 613 184"
"10:27:43.801, 29 Apr 2021","2,1","0,0","828 375 072","552 196 096"
"10:27:44.801, 29 Apr 2021","0,9","0,0","828 375 072","558 487 552"
"10:27:45.801, 29 Apr 2021","1,9","0,0","828 375 072","571 070 464"
"10:27:46.801, 29 Apr 2021","1,9","0,0","828 375 072","583 653 376"
"10:27:47.801, 29 Apr 2021","1,4","0,0","828 375 072","594 139 136"
"10:27:48.801, 29 Apr 2021","1,3","0,0","828 375 072","600 430 592"
"10:27:49.801, 29 Apr 2021","0,0","0,0","828 375 072","604 624 896"
"10:27:50.801, 29 Apr 2021","1,2","0,0","828 375 072","610 916 352"
"10:27:51.802, 29 Apr 2021","1,6","0,0","828 375 072","623 499 264"
"10:27:52.802, 29 Apr 2021","1,9","0,0","828 375 072","633 985 024"
"10:27:53.802, 29 Apr 2021","1,4","0,0","828 375 072","644 470 784"
"10:27:54.802, 29 Apr 2021","1,4","0,0","828 375 072","168 441 584"
"10:27:55.802, 29 Apr 2021","1,9","0,0","828 375 072","181 024 496"
"10:27:56.802, 29 Apr 2021","1,3","0,0","828 375 072","189 413 104"
"10:27:57.802, 29 Apr 2021","0,9","0,0","828 375 072","197 801 712"
"10:27:58.803, 29 Apr 2021","1,8","0,0","828 375 072","208 287 472"
"10:27:59.803, 29 Apr 2021","0,5","0,0","828 375 072","214 578 928"
"10:28:00.803, 29 Apr 2021","1,5","0,0","828 375 072","225 064 688"
"10:28:01.803, 29 Apr 2021","1,8","0,0","828 375 072","235 550 448"
"10:28:02.803, 29 Apr 2021","2,6","0,0","828 375 072","250 230 512"
"10:28:03.803, 29 Apr 2021","1,5","0,0","828 375 072","262 813 424"
"10:28:04.803, 29 Apr 2021","1,5","0,0","828 375 072","269 104 880"
"10:28:05.803, 29 Apr 2021","1,0","0,0","828 375 072","277 493 488"
"10:28:06.803, 29 Apr 2021","0,1","0,0","828 375 072","279 590 640"
"10:28:07.804, 29 Apr 2021","1,9","0,0","828 375 072","287 979 248"
"10:28:08.804, 29 Apr 2021","1,4","0,0","828 375 072","298 465 008"
"10:28:09.804, 29 Apr 2021","1,5","0,0","828 375 072","308 950 768"
"10:28:10.804, 29 Apr 2021","3,3","0,0","828 375 072","327 825 136"
"10:28:11.804, 29 Apr 2021","1,9","0,0","828 375 072","340 408 048"
"10:28:12.804, 29 Apr 2021","1,4","0,0","828 375 072","350 893 808"
"10:28:13.804, 29 Apr 2021","1,4","0,0","828 375 072","359 282 416"
"10:28:14.804, 29 Apr 2021","1,5","0,0","828 375 072","367 671 024"
"10:28:15.805, 29 Apr 2021","1,4","0,0","828 375 072","378 156 784"
"10:28:16.805, 29 Apr 2021","1,5","0,0","828 375 072","384 448 240"
"10:28:17.805, 29 Apr 2021","0,0","0,0","828 375 072","388 642 544"
"10:28:18.805, 29 Apr 2021","0,2","0,0","828 375 072","390 739 696"
"10:28:19.805, 29 Apr 2021","0,7","0,0","828 375 072","397 031 152"
"10:28:20.805, 29 Apr 2021","1,9","0,0","828 375 072","409 614 064"
"10:28:21.805, 29 Apr 2021","1,0","0,0","828 375 072","415 905 520"
"10:28:22.805, 29 Apr 2021","1,6","0,0","828 375 072","426 391 280"
"10:28:23.806, 29 Apr 2021","1,3","0,0","828 375 072","434 779 888"
"10:28:24.806, 29 Apr 2021","3,1","0,0","828 375 072","451 557 104"
"10:28:25.806, 29 Apr 2021","2,4","0,0","828 375 072","468 334 320"
"10:28:26.806, 29 Apr 2021","1,3","0,0","828 375 072","474 625 776"
"10:28:27.806, 29 Apr 2021","1,4","0,0","828 375 072","485 111 536"
"10:28:28.806, 29 Apr 2021","1,5","0,0","828 375 072","493 500 144"
"10:28:29.806, 29 Apr 2021","2,1","0,0","828 375 072","501 888 752"
"10:28:30.806, 29 Apr 2021","0,6","0,0","828 375 072","508 180 208"
"10:28:31.807, 29 Apr 2021","0,0","0,0","828 375 072","510 277 360"
"10:28:32.807, 29 Apr 2021","0,3","0,0","828 375 072","514 471 664"
"10:28:33.807, 29 Apr 2021","2,9","0,0","828 375 072","533 346 032"
"10:28:34.807, 29 Apr 2021","4,4","0,0","828 375 072","556 414 704"
"10:28:35.807, 29 Apr 2021","3,4","0,0","828 375 072","579 483 376"
"10:28:36.807, 29 Apr 2021","1,6","0,0","828 375 072","587 871 984"
"10:28:37.807, 29 Apr 2021","1,4","0,0","828 375 072","598 357 744"
"10:28:38.807, 29 Apr 2021","1,4","0,0","828 375 072","606 746 352"
