Date,Size [B],Used [B]
2021-04-30T09:20:50.276821,332202424,569572936
2021-04-30T09:20:52.777014,306973696,594801664
2021-04-30T09:20:55.277205,277663776,624111584
2021-04-30T09:20:57.777397,250794472,650980888
2021-04-30T09:21:00.277592,221495504,680279856
2021-04-30T09:21:02.777788,195925088,705850272
2021-04-30T09:21:05.277989,166536440,735238920
2021-04-30T09:21:07.778187,657818744,243956616
2021-04-30T09:21:10.278378,628439464,273335896
2021-04-30T09:21:12.778571,601217648,300557712
2021-04-30T09:21:15.278770,571762088,330013272
2021-04-30T09:21:17.778964,542888624,358886736
2021-04-30T09:21:20.279162,517261608,384513752
2021-04-30T09:21:22.779360,485887272,415888088
2021-04-30T09:21:25.279553,458904712,442870648
2021-04-30T09:21:27.779744,433416096,468359264
2021-04-30T09:21:30.279957,404047784,497727576
2021-04-30T09:21:32.780150,377214272,524561088
2021-04-30T09:21:35.280354,347912496,553862864
2021-04-30T09:21:37.780559,320214312,581561048
2021-04-30T09:21:40.280751,290789920,610985440
2021-04-30T09:21:42.780940,265667568,636107792
2021-04-30T09:21:45.281129,236271424,665503936
2021-04-30T09:21:47.781324,208990328,692785032
2021-04-30T09:21:50.281516,182056232,719719128
2021-04-30T09:21:52.781714,674664352,227111008
2021-04-30T09:21:55.281911,647668280,254107080
2021-04-30T09:21:57.782103,615824568,285950792
2021-04-30T09:22:00.282296,586548208,315227152
2021-04-30T09:22:02.782496,559362768,342412592
2021-04-30T09:22:05.282695,531988584,369786776
2021-04-30T09:22:07.782898,502681888,399093472
2021-04-30T09:22:10.283097,475478736,426296624
2021-04-30T09:22:12.783310,446118608,455656752
2021-04-30T09:22:15.283511,418802384,482972976
2021-04-30T09:22:17.783702,389939360,511836000
2021-04-30T09:22:20.283889,364224904,537550456
2021-04-30T09:22:22.784080,334967504,566807856
2021-04-30T09:22:25.284267,308097560,593677800
2021-04-30T09:22:27.784455,282420464,619354896
2021-04-30T09:22:30.284640,251061992,650713368
2021-04-30T09:22:32.784828,226275880,675499480
2021-04-30T09:22:35.285016,196524704,705250656
2021-04-30T09:22:37.785209,169267344,732508016
2021-04-30T09:22:40.285404,661551264,240224096
2021-04-30T09:22:42.785614,630118912,271656448
2021-04-30T09:22:45.285802,603260376,298514984
2021-04-30T09:22:47.785995,575551632,326223728
2021-04-30T09:22:50.286182,548790088,352985272
2021-04-30T09:22:52.786377,521067008,380708352
2021-04-30T09:22:55.286565,493796144,407979216
2021-04-30T09:22:57.786752,466522552,435252808
2021-04-30T09:23:00.286947,438993864,462781496
2021-04-30T09:23:02.787139,409868432,491906928
2021-04-30T09:23:05.287332,384438928,517336432
2021-04-30T09:23:07.787523,355357480,546417880
2021-04-30T09:23:10.287712,328431776,573343584
2021-04-30T09:23:12.787903,302868448,598906912
2021-04-30T09:23:15.288091,273971328,627804032
2021-04-30T09:23:17.788278,248365424,653409936
2021-04-30T09:23:20.288468,219075072,682700288
2021-04-30T09:23:22.788655,192109920,709665440
2021-04-30T09:23:25.288841,158245224,743530136
2021-04-30T09:23:27.789029,657568144,244207216
2021-04-30T09:23:30.289217,628246784,273528576
2021-04-30T09:23:32.789404,602612968,299162392
2021-04-30T09:23:35.289600,573319920,328455440
2021-04-30T09:23:37.789795,545901904,355873456
2021-04-30T09:23:40.290043,516680904,385094456
2021-04-30T09:23:42.790297,489825832,411949528
2021-04-30T09:23:45.290581,462581008,439194352
2021-04-30T09:23:47.790767,434866592,466908768
2021-04-30T09:23:50.290945,405516192,496259168
