"Time [ms]","CPU usage [%]","GC activity [%]","Size [B]","Used [B]"
"10:27:57.854, 30 Apr 2021","0,1","0,0","2 936 012 832","2 507 953 376"
"10:27:58.854, 30 Apr 2021","0,0","0,0","2 936 012 832","2 512 147 680"
"10:27:59.854, 30 Apr 2021","0,1","0,0","2 936 012 832","2 514 244 832"
"10:28:00.854, 30 Apr 2021","0,3","0,0","2 936 012 832","2 524 730 592"
"10:28:01.854, 30 Apr 2021","2,2","0,0","2 936 012 832","2 604 422 368"
"10:28:02.855, 30 Apr 2021","1,8","0,0","2 936 012 832","1 277 003 784"
"10:28:03.855, 30 Apr 2021","0,1","0,0","2 936 012 832","1 279 100 936"
"10:28:04.855, 30 Apr 2021","0,0","0,0","2 936 012 832","1 283 295 240"
"10:28:05.855, 30 Apr 2021","0,0","0,0","2 936 012 832","1 285 392 392"
"10:28:06.855, 30 Apr 2021","0,1","0,0","2 936 012 832","1 289 586 696"
"10:28:07.855, 30 Apr 2021","0,1","0,0","2 936 012 832","1 293 781 000"
"10:28:08.855, 30 Apr 2021","0,1","0,0","2 936 012 832","1 297 975 304"
"10:28:09.855, 30 Apr 2021","0,0","0,0","2 936 012 832","1 302 169 608"
"10:28:10.856, 30 Apr 2021","0,1","0,0","2 936 012 832","1 304 266 760"
"10:28:11.856, 30 Apr 2021","0,0","0,0","2 936 012 832","1 308 461 064"
"10:28:12.856, 30 Apr 2021","0,1","0,0","2 936 012 832","1 312 655 368"
"10:28:13.856, 30 Apr 2021","0,0","0,0","2 936 012 832","1 316 849 672"
"10:28:14.856, 30 Apr 2021","0,1","0,0","2 936 012 832","1 318 946 824"
"10:28:15.856, 30 Apr 2021","0,0","0,0","2 936 012 832","1 323 141 128"
"10:28:16.856, 30 Apr 2021","0,2","0,0","2 936 012 832","1 327 335 432"
"10:28:17.856, 30 Apr 2021","0,0","0,0","2 936 012 832","1 331 529 736"
"10:28:18.857, 30 Apr 2021","0,1","0,0","2 936 012 832","1 335 724 040"
"10:28:19.857, 30 Apr 2021","0,0","0,0","2 936 012 832","1 337 821 192"
"10:28:20.857, 30 Apr 2021","0,1","0,0","2 936 012 832","1 342 015 496"
"10:28:21.857, 30 Apr 2021","0,9","0,0","2 936 012 832","1 373 472 776"
"10:28:22.857, 30 Apr 2021","0,9","0,0","2 936 012 832","1 404 930 056"
"10:28:23.857, 30 Apr 2021","0,0","0,0","2 936 012 832","1 409 124 360"
"10:28:24.857, 30 Apr 2021","0,2","0,0","2 936 012 832","1 411 221 512"
"10:28:25.857, 30 Apr 2021","0,0","0,0","2 936 012 832","1 415 415 816"
"10:28:26.858, 30 Apr 2021","0,1","0,0","2 936 012 832","1 417 512 968"
"10:28:27.858, 30 Apr 2021","0,0","0,0","2 936 012 832","1 421 707 272"
"10:28:28.858, 30 Apr 2021","0,0","0,0","2 936 012 832","1 423 804 424"
"10:28:29.858, 30 Apr 2021","0,1","0,0","2 936 012 832","1 427 998 728"
"10:28:30.858, 30 Apr 2021","0,2","0,0","2 936 012 832","1 434 290 184"
"10:28:31.858, 30 Apr 2021","0,4","0,0","2 936 012 832","1 451 067 400"
"10:28:32.858, 30 Apr 2021","0,7","0,0","2 936 012 832","1 467 844 616"
"10:28:33.859, 30 Apr 2021","0,5","0,0","2 936 012 832","1 486 718 984"
"10:28:34.859, 30 Apr 2021","0,1","0,0","2 936 012 832","1 490 913 288"
"10:28:35.859, 30 Apr 2021","0,0","0,0","2 936 012 832","1 493 010 440"
"10:28:36.859, 30 Apr 2021","0,0","0,0","2 936 012 832","1 495 107 592"
"10:28:37.859, 30 Apr 2021","1,9","0,0","2 936 012 832","1 566 410 760"
"10:28:38.859, 30 Apr 2021","2,3","0,0","2 936 012 832","1 648 199 688"
"10:28:39.859, 30 Apr 2021","2,3","0,0","2 936 012 832","1 732 085 768"
"10:28:40.860, 30 Apr 2021","2,4","0,0","2 936 012 832","1 824 360 456"
"10:28:41.860, 30 Apr 2021","2,3","0,0","2 936 012 832","1 906 149 384"
"10:28:42.860, 30 Apr 2021","2,4","0,0","2 936 012 832","1 992 132 616"
"10:28:43.860, 30 Apr 2021","0,4","0,0","2 936 012 832","2 011 006 984"
"10:28:44.860, 30 Apr 2021","0,1","0,0","2 936 012 832","2 015 201 288"
"10:28:45.860, 30 Apr 2021","0,0","0,0","2 936 012 832","2 017 298 440"
"10:28:46.860, 30 Apr 2021","0,2","0,0","2 936 012 832","2 021 492 744"
"10:28:47.860, 30 Apr 2021","0,0","0,0","2 936 012 832","2 025 687 048"
"10:28:48.861, 30 Apr 2021","0,1","0,0","2 936 012 832","2 027 784 200"
"10:28:49.861, 30 Apr 2021","0,0","0,0","2 936 012 832","2 031 978 504"
"10:28:50.861, 30 Apr 2021","0,0","0,0","2 936 012 832","2 036 172 808"
"10:28:51.861, 30 Apr 2021","0,1","0,0","2 936 012 832","2 038 269 960"
"10:28:52.861, 30 Apr 2021","0,1","0,0","2 936 012 832","2 042 464 264"
"10:28:53.861, 30 Apr 2021","0,1","0,0","2 936 012 832","2 046 658 568"
"10:28:54.861, 30 Apr 2021","0,0","0,0","2 936 012 832","2 050 852 872"
"10:28:55.861, 30 Apr 2021","0,1","0,0","2 936 012 832","2 052 950 024"
"10:28:56.862, 30 Apr 2021","0,0","0,0","2 936 012 832","2 057 144 328"
"10:28:57.862, 30 Apr 2021","0,1","0,0","2 936 012 832","2 061 338 632"
"10:28:58.862, 30 Apr 2021","0,0","0,0","2 936 012 832","2 065 532 936"
"10:28:59.862, 30 Apr 2021","0,1","0,0","2 936 012 832","2 069 727 240"
"10:29:00.862, 30 Apr 2021","0,1","0,0","2 936 012 832","2 071 824 392"
"10:29:01.862, 30 Apr 2021","0,1","0,0","2 936 012 832","2 076 018 696"
"10:29:02.862, 30 Apr 2021","0,0","0,0","2 936 012 832","2 080 213 000"
"10:29:03.862, 30 Apr 2021","0,1","0,0","2 936 012 832","2 082 310 152"
"10:29:04.863, 30 Apr 2021","0,0","0,0","2 936 012 832","2 086 504 456"
"10:29:05.863, 30 Apr 2021","0,0","0,0","2 936 012 832","2 090 698 760"
"10:29:06.863, 30 Apr 2021","0,1","0,0","2 936 012 832","2 092 795 912"
"10:29:07.863, 30 Apr 2021","0,0","0,0","2 936 012 832","2 096 990 216"
"10:29:08.863, 30 Apr 2021","0,2","0,0","2 936 012 832","2 101 184 520"
"10:29:09.863, 30 Apr 2021","0,1","0,0","2 936 012 832","2 105 378 824"
"10:29:10.863, 30 Apr 2021","0,8","0,0","2 936 012 832","2 107 475 976"
"10:29:11.863, 30 Apr 2021","0,1","0,0","2 936 012 832","2 111 670 280"
"10:29:12.863, 30 Apr 2021","0,1","0,0","2 936 012 832","2 115 864 584"
"10:29:13.864, 30 Apr 2021","0,1","0,0","2 936 012 832","2 120 058 888"
"10:29:14.864, 30 Apr 2021","0,1","0,0","2 936 012 832","2 124 253 192"
"10:29:15.864, 30 Apr 2021","0,2","0,0","2 936 012 832","2 126 350 344"
"10:29:16.864, 30 Apr 2021","0,0","0,0","2 936 012 832","2 130 544 648"
"10:29:17.864, 30 Apr 2021","0,1","0,0","2 936 012 832","2 134 738 952"
"10:29:18.864, 30 Apr 2021","0,3","0,0","2 936 012 832","2 138 933 256"
"10:29:19.864, 30 Apr 2021","0,1","0,0","2 936 012 832","2 141 030 408"
"10:29:20.864, 30 Apr 2021","0,4","0,0","2 936 012 832","2 145 224 712"
"10:29:21.865, 30 Apr 2021","0,1","0,0","2 936 012 832","2 149 419 016"
"10:29:22.865, 30 Apr 2021","0,1","0,0","2 936 012 832","2 151 516 168"
"10:29:23.865, 30 Apr 2021","0,1","0,0","2 936 012 832","2 155 710 472"
"10:29:24.865, 30 Apr 2021","0,0","0,0","2 936 012 832","2 159 904 776"
"10:29:25.865, 30 Apr 2021","0,1","0,0","2 936 012 832","2 162 001 928"
"10:29:26.865, 30 Apr 2021","0,0","0,0","2 936 012 832","2 166 196 232"
"10:29:27.865, 30 Apr 2021","0,1","0,0","2 936 012 832","2 170 390 536"
"10:29:28.865, 30 Apr 2021","0,1","0,0","2 936 012 832","2 174 584 840"
"10:29:29.866, 30 Apr 2021","0,0","0,0","2 936 012 832","2 178 779 144"
"10:29:30.866, 30 Apr 2021","0,2","0,0","2 936 012 832","2 180 876 296"
"10:29:31.866, 30 Apr 2021","0,0","0,0","2 936 012 832","2 185 070 600"
"10:29:32.866, 30 Apr 2021","0,1","0,0","2 936 012 832","2 187 167 752"
"10:29:33.866, 30 Apr 2021","0,0","0,0","2 936 012 832","2 193 459 208"
"10:29:34.866, 30 Apr 2021","0,1","0,0","2 936 012 832","2 195 556 360"
"10:29:35.866, 30 Apr 2021","0,0","0,0","2 936 012 832","2 199 750 664"
"10:29:36.866, 30 Apr 2021","0,1","0,0","2 936 012 832","2 203 944 968"
"10:29:37.867, 30 Apr 2021","0,0","0,0","2 936 012 832","2 206 042 120"
"10:29:38.867, 30 Apr 2021","0,7","0,0","2 936 012 832","2 210 236 424"
"10:29:39.867, 30 Apr 2021","0,1","0,0","2 936 012 832","2 214 430 728"
"10:29:40.869, 30 Apr 2021","0,0","0,0","2 936 012 832","2 216 527 880"
"10:29:41.875, 30 Apr 2021","0,8","0,0","2 936 012 832","2 220 722 184"
"10:29:42.872, 30 Apr 2021","0,0","0,0","2 936 012 832","2 222 819 336"
"10:29:43.872, 30 Apr 2021","0,0","0,0","2 936 012 832","2 229 110 792"
"10:29:44.872, 30 Apr 2021","0,1","0,0","2 936 012 832","2 231 207 944"
"10:29:45.872, 30 Apr 2021","0,5","0,0","2 936 012 832","2 235 402 248"
"10:29:46.872, 30 Apr 2021","0,1","0,0","2 936 012 832","2 239 596 552"
"10:29:47.873, 30 Apr 2021","1,5","0,0","2 936 012 832","2 302 511 112"
