"Time [ms]","CPU usage [%]","GC activity [%]","Size [B]","Used [B]"
"10:25:22.624, 29 Apr 2021","7,6","0,0","2 462 056 480","1 416 871 424"
"10:25:23.624, 29 Apr 2021","7,7","0,0","2 462 056 480","1 811 136 000"
"10:25:24.623, 29 Apr 2021","8,0","0,0","2 462 056 480","2 121 514 496"
"10:25:25.622, 29 Apr 2021","9,1","0,1","2 462 056 480","1 288 710 208"
"10:25:26.626, 29 Apr 2021","7,6","0,0","2 462 056 480","1 689 266 240"
"10:25:27.624, 29 Apr 2021","7,4","0,0","2 462 056 480","2 008 033 344"
"10:25:28.625, 29 Apr 2021","9,8","0,1","2 462 056 480","1 179 696 096"
"10:25:29.627, 29 Apr 2021","9,0","0,0","2 462 056 480","1 519 434 720"
"10:25:30.629, 29 Apr 2021","7,7","0,0","2 462 056 480","1 953 545 184"
"10:25:31.636, 29 Apr 2021","8,8","0,1","2 462 056 480","1 106 397 472"
"10:25:32.634, 29 Apr 2021","8,0","0,0","2 462 056 480","1 546 799 392"
"10:25:33.629, 29 Apr 2021","7,8","0,0","2 462 056 480","1 999 784 224"
"10:25:34.622, 29 Apr 2021","9,0","0,1","2 462 056 480","1 094 075 152"
"10:25:35.627, 29 Apr 2021","7,6","0,0","2 462 056 480","1 452 688 144"
"10:25:36.626, 29 Apr 2021","7,9","0,0","2 462 056 480","1 920 353 040"
"10:25:37.621, 29 Apr 2021","9,1","0,1","2 462 056 480","1 030 154 752"
"10:25:38.626, 29 Apr 2021","7,7","0,0","2 462 056 480","1 434 905 088"
"10:25:39.624, 29 Apr 2021","7,5","0,0","2 462 056 480","1 806 100 992"
"10:25:40.623, 29 Apr 2021","9,2","0,1","2 462 056 480","941 042 688"
"10:25:41.624, 29 Apr 2021","7,3","0,0","2 462 056 480","1 247 226 880"
"10:25:42.626, 29 Apr 2021","7,7","0,0","2 462 056 480","1 605 839 872"
"10:25:43.621, 29 Apr 2021","9,4","0,1","2 462 056 480","906 450 432"
"10:25:44.626, 29 Apr 2021","7,6","0,0","2 462 056 480","1 275 549 184"
"10:25:45.621, 29 Apr 2021","7,2","0,0","2 462 056 480","1 468 487 168"
"10:25:46.630, 29 Apr 2021","7,7","0,0","2 462 056 480","1 848 071 680"
"10:25:47.624, 29 Apr 2021","9,4","0,1","2 462 056 480","892 839 936"
"10:25:48.631, 29 Apr 2021","7,9","0,0","2 462 056 480","1 278 715 904"
"10:25:49.624, 29 Apr 2021","7,4","0,0","2 462 056 480","1 662 494 720"
"10:25:50.625, 29 Apr 2021","9,7","0,1","2 462 056 480","1 090 954 392"
"10:25:51.631, 29 Apr 2021","8,5","0,0","2 462 056 480","1 915 135 128"
"10:25:52.622, 29 Apr 2021","8,9","0,1","2 462 056 480","899 129 408"
"10:25:53.625, 29 Apr 2021","7,8","0,0","2 462 056 480","1 373 085 760"
"10:25:54.629, 29 Apr 2021","7,6","0,0","2 462 056 480","1 767 350 336"
"10:25:55.626, 29 Apr 2021","7,8","0,0","2 462 056 480","2 109 186 112"
"10:25:56.627, 29 Apr 2021","9,3","0,1","2 462 056 480","1 403 577 856"
"10:25:57.626, 29 Apr 2021","7,4","0,0","2 462 056 480","1 722 344 960"
"10:25:58.625, 29 Apr 2021","9,3","0,1","2 462 056 480","875 104 256"
"10:25:59.637, 29 Apr 2021","7,8","0,0","2 462 056 480","1 409 878 016"
"10:26:00.626, 29 Apr 2021","8,0","0,0","2 462 056 480","1 776 879 616"
"10:26:01.626, 29 Apr 2021","9,4","0,1","2 462 056 480","1 032 411 648"
"10:26:02.626, 29 Apr 2021","7,7","0,0","2 462 056 480","1 479 105 024"
"10:26:03.631, 29 Apr 2021","7,2","0,0","2 462 056 480","1 902 729 728"
"10:26:04.627, 29 Apr 2021","9,6","0,1","2 462 056 480","900 328 960"
"10:26:05.626, 29 Apr 2021","7,9","0,0","2 462 056 480","1 449 782 784"
"10:26:06.629, 29 Apr 2021","7,8","0,0","2 462 056 480","1 877 601 792"
"10:26:07.628, 29 Apr 2021","9,1","0,1","2 462 056 480","969 551 872"
"10:26:08.627, 29 Apr 2021","8,1","0,0","2 462 056 480","1 374 302 208"
"10:26:09.637, 29 Apr 2021","7,9","0,0","2 462 056 480","1 795 829 760"
"10:26:10.635, 29 Apr 2021","9,2","0,1","2 462 056 480","864 713 216"
"10:26:11.630, 29 Apr 2021","7,6","0,0","2 462 056 480","1 204 451 840"
"10:26:12.637, 29 Apr 2021","7,9","0,0","2 462 056 480","1 686 796 800"
"10:26:13.626, 29 Apr 2021","7,4","0,0","2 462 056 480","2 013 952 512"
"10:26:14.628, 29 Apr 2021","9,8","0,1","2 462 056 480","1 260 041 216"
"10:26:15.628, 29 Apr 2021","7,5","0,0","2 462 056 480","1 656 402 944"
"10:26:16.628, 29 Apr 2021","7,5","0,0","2 462 056 480","1 941 615 616"
"10:26:17.627, 29 Apr 2021","8,9","0,1","2 462 056 480","1 004 203 520"
"10:26:18.637, 29 Apr 2021","7,9","0,0","2 462 056 480","1 358 622 208"
"10:26:19.629, 29 Apr 2021","8,0","0,0","2 462 056 480","2 138 762 752"
"10:26:20.627, 29 Apr 2021","9,3","0,1","2 462 056 480","1 237 010 432"
"10:26:21.634, 29 Apr 2021","7,7","0,0","2 462 056 480","1 664 829 440"
"10:26:22.628, 29 Apr 2021","7,6","0,0","2 462 056 480","1 973 110 784"
"10:26:23.630, 29 Apr 2021","9,4","0,1","2 462 056 480","1 167 817 216"
"10:26:24.632, 29 Apr 2021","7,8","0,0","2 462 056 480","1 465 612 800"
"10:26:25.632, 29 Apr 2021","7,9","0,0","2 462 056 480","1 950 054 912"
"10:26:26.629, 29 Apr 2021","9,1","0,1","2 462 056 480","946 584 576"
"10:26:27.628, 29 Apr 2021","7,3","0,0","2 462 056 480","1 303 100 416"
"10:26:28.631, 29 Apr 2021","7,9","0,0","2 462 056 480","1 655 421 952"
"10:26:29.634, 29 Apr 2021","7,8","0,0","2 462 056 480","1 982 577 664"
"10:26:30.631, 29 Apr 2021","9,6","0,1","2 462 056 480","1 391 202 304"
"10:26:31.628, 29 Apr 2021","7,4","0,0","2 462 056 480","1 730 940 928"
"10:26:32.629, 29 Apr 2021","9,5","0,1","2 462 056 480","967 600 640"
"10:26:33.633, 29 Apr 2021","7,4","0,0","2 462 056 480","1 301 047 808"
"10:26:34.627, 29 Apr 2021","7,9","0,0","2 462 056 480","1 846 307 328"
"10:26:35.628, 29 Apr 2021","9,3","0,1","2 462 056 480","908 687 872"
"10:26:36.642, 29 Apr 2021","7,5","0,0","2 462 056 480","1 248 426 496"
"10:26:37.629, 29 Apr 2021","8,4","0,0","2 462 056 480","1 850 309 120"
"10:26:38.630, 29 Apr 2021","9,2","0,1","2 462 056 480","867 422 208"
"10:26:39.629, 29 Apr 2021","7,5","0,0","2 462 056 480","1 186 189 312"
"10:26:40.633, 29 Apr 2021","7,7","0,0","2 462 056 480","1 601 425 408"
"10:26:41.630, 29 Apr 2021","9,6","0,1","2 462 056 480","979 756 544"
"10:26:42.630, 29 Apr 2021","7,5","0,0","2 462 056 480","1 298 523 648"
"10:26:43.629, 29 Apr 2021","8,1","0,0","2 462 056 480","1 831 200 256"
"10:26:44.629, 29 Apr 2021","9,3","0,1","2 462 056 480","975 610 880"
"10:26:45.632, 29 Apr 2021","7,7","0,0","2 462 056 480","1 390 846 976"
"10:26:46.632, 29 Apr 2021","7,7","0,0","2 462 056 480","1 732 682 752"
"10:26:47.630, 29 Apr 2021","9,6","0,1","2 462 056 480","926 814 208"
"10:26:48.636, 29 Apr 2021","7,6","0,0","2 462 056 480","1 335 758 848"
"10:26:49.628, 29 Apr 2021","7,4","0,0","2 462 056 480","1 665 011 712"
"10:26:50.641, 29 Apr 2021","9,5","0,1","2 462 056 480","951 546 880"
"10:26:51.629, 29 Apr 2021","7,6","0,0","2 462 056 480","1 370 977 280"
"10:26:52.631, 29 Apr 2021","7,6","0,0","2 462 056 480","1 693 938 688"
"10:26:53.627, 29 Apr 2021","9,2","0,1","2 462 056 480","866 715 136"
"10:26:54.631, 29 Apr 2021","7,0","0,0","2 462 056 480","1 063 847 424"
"10:26:55.629, 29 Apr 2021","7,7","0,0","2 462 056 480","1 449 723 392"
"10:26:56.633, 29 Apr 2021","7,9","0,0","2 462 056 480","1 820 919 296"
"10:26:57.629, 29 Apr 2021","9,2","0,1","2 462 056 480","920 400 384"
"10:26:58.633, 29 Apr 2021","7,7","0,0","2 462 056 480","1 291 596 288"
"10:26:59.633, 29 Apr 2021","8,3","0,0","2 462 056 480","2 078 028 288"
"10:27:00.631, 29 Apr 2021","9,9","0,2","2 462 056 480","1 577 872 384"
"10:27:01.634, 29 Apr 2021","7,4","0,0","2 462 056 480","1 932 291 072"
"10:27:02.632, 29 Apr 2021","9,7","0,2","2 462 056 480","1 190 966 784"
"10:27:03.633, 29 Apr 2021","7,4","0,0","2 462 056 480","1 570 551 296"
"10:27:04.630, 29 Apr 2021","7,7","0,0","2 462 056 480","1 960 621 568"
"10:27:05.630, 29 Apr 2021","9,8","0,2","2 462 056 480","1 187 343 872"
"10:27:06.630, 29 Apr 2021","7,6","0,0","2 462 056 480","1 629 842 944"
"10:27:07.629, 29 Apr 2021","9,6","0,2","2 462 056 480","904 434 688"
"10:27:08.629, 29 Apr 2021","7,0","0,0","2 462 056 480","1 139 315 712"
"10:27:09.630, 29 Apr 2021","7,6","0,0","2 462 056 480","1 533 580 288"
"10:27:10.633, 29 Apr 2021","7,9","0,0","2 462 056 480","1 927 844 864"
"10:27:11.634, 29 Apr 2021","9,7","0,2","2 462 056 480","1 142 541 824"
"10:27:12.630, 29 Apr 2021","8,1","0,0","2 462 056 480","1 966 722 560"
"10:27:13.629, 29 Apr 2021","10,2","0,2","2 462 056 480","1 103 145 984"
"10:27:14.630, 29 Apr 2021","7,4","0,0","2 462 056 480","1 465 953 280"
"10:27:15.630, 29 Apr 2021","7,6","0,0","2 462 056 480","1 927 326 720"
"10:27:16.633, 29 Apr 2021","9,4","0,2","2 462 056 480","1 101 225 984"
"10:27:17.630, 29 Apr 2021","7,7","0,0","2 462 056 480","1 539 530 752"
"10:27:18.632, 29 Apr 2021","7,5","0,0","2 462 056 480","2 000 904 192"
"10:27:19.635, 29 Apr 2021","9,5","0,2","2 462 056 480","1 192 351 232"
"10:27:20.633, 29 Apr 2021","6,8","0,0","2 462 056 480","1 456 592 384"
"10:27:21.632, 29 Apr 2021","7,7","0,0","2 462 056 480","1 831 982 592"
"10:27:22.643, 29 Apr 2021","9,5","0,1","2 462 056 480","957 554 176"
"10:27:23.631, 29 Apr 2021","7,8","0,0","2 462 056 480","1 567 825 408"
"10:27:24.631, 29 Apr 2021","9,8","0,2","2 462 056 480","926 786 048"
"10:27:25.631, 29 Apr 2021","8,0","0,0","2 462 056 480","1 350 410 752"
"10:27:26.631, 29 Apr 2021","7,8","0,0","2 462 056 480","1 690 149 376"
"10:27:27.634, 29 Apr 2021","9,5","0,2","2 462 056 480","936 638 976"
"10:27:28.634, 29 Apr 2021","7,4","0,0","2 462 056 480","1 267 988 992"
"10:27:29.631, 29 Apr 2021","7,9","0,0","2 462 056 480","1 892 940 288"
"10:27:30.632, 29 Apr 2021","9,5","0,2","2 462 056 480","1 057 422 848"
"10:27:31.632, 29 Apr 2021","7,4","0,0","2 462 056 480","1 378 287 104"
"10:27:32.632, 29 Apr 2021","7,7","0,0","2 462 056 480","1 738 997 248"
"10:27:33.632, 29 Apr 2021","10,0","0,2","2 462 056 480","1 246 946 304"
"10:27:34.632, 29 Apr 2021","7,4","0,0","2 462 056 480","1 513 284 608"
"10:27:35.632, 29 Apr 2021","7,8","0,0","2 462 056 480","1 894 966 272"
"10:27:36.633, 29 Apr 2021","10,3","0,1","2 462 056 480","1 305 805 824"
"10:27:37.632, 29 Apr 2021","7,7","0,0","2 462 056 480","1 769 276 416"
"10:27:38.632, 29 Apr 2021","7,5","0,0","2 462 056 480","2 113 209 344"
"10:27:39.632, 29 Apr 2021","9,4","0,1","2 462 056 480","1 249 542 656"
"10:27:40.632, 29 Apr 2021","7,9","0,0","2 462 056 480","1 597 669 888"
"10:27:41.633, 29 Apr 2021","10,0","0,2","2 462 056 480","1 206 370 816"
"10:27:42.633, 29 Apr 2021","7,7","0,0","2 462 056 480","1 686 618 624"
"10:27:43.633, 29 Apr 2021","7,4","0,0","2 462 056 480","2 022 162 944"
"10:27:44.633, 29 Apr 2021","9,9","0,2","2 462 056 480","1 277 237 760"
"10:27:45.638, 29 Apr 2021","7,8","0,0","2 462 056 480","1 700 862 464"
"10:27:46.633, 29 Apr 2021","7,4","0,0","2 462 056 480","1 981 880 832"
"10:27:47.633, 29 Apr 2021","9,5","0,1","2 462 056 480","1 140 467 712"
"10:27:48.633, 29 Apr 2021","7,7","0,0","2 462 056 480","1 494 886 400"
"10:27:49.633, 29 Apr 2021","10,5","0,2","2 462 056 480","1 078 479 872"
"10:27:50.634, 29 Apr 2021","7,9","0,0","2 462 056 480","1 585 990 656"
"10:27:51.634, 29 Apr 2021","7,7","0,0","2 462 056 480","1 986 546 688"
"10:27:52.634, 29 Apr 2021","9,3","0,2","2 462 056 480","1 084 845 568"
"10:27:53.634, 29 Apr 2021","7,8","0,0","2 462 056 480","1 441 361 408"
"10:27:54.637, 29 Apr 2021","8,0","0,0","2 462 056 480","2 122 935 808"
"10:27:55.634, 29 Apr 2021","9,3","0,2","2 462 056 480","1 237 881 856"
"10:27:56.634, 29 Apr 2021","7,6","0,0","2 462 056 480","1 602 786 304"
"10:27:57.634, 29 Apr 2021","10,1","0,2","2 462 056 480","1 113 606 656"
"10:27:58.634, 29 Apr 2021","8,3","0,0","2 462 056 480","1 426 082 304"
"10:27:59.635, 29 Apr 2021","8,0","0,0","2 462 056 480","2 021 673 472"
"10:28:00.635, 29 Apr 2021","9,6","0,2","2 462 056 480","1 303 498 752"
"10:28:01.639, 29 Apr 2021","7,8","0,0","2 462 056 480","1 683 083 264"
"10:28:02.635, 29 Apr 2021","6,9","0,0","2 462 056 480","1 932 644 352"
"10:28:03.637, 29 Apr 2021","9,3","0,1","2 462 056 480","1 126 489 088"
"10:28:04.635, 29 Apr 2021","7,7","0,0","2 462 056 480","1 476 713 472"
"10:28:05.635, 29 Apr 2021","7,7","0,0","2 462 056 480","1 894 046 720"
"10:28:06.635, 29 Apr 2021","10,0","0,2","2 462 056 480","1 529 552 896"
"10:28:07.635, 29 Apr 2021","7,6","0,0","2 462 056 480","2 051 743 744"
"10:28:08.636, 29 Apr 2021","9,7","0,2","2 462 056 480","1 268 920 320"
"10:28:09.636, 29 Apr 2021","7,7","0,0","2 462 056 480","1 709 322 240"
"10:28:10.644, 29 Apr 2021","6,9","0,0","2 462 056 480","1 927 426 048"
"10:28:11.642, 29 Apr 2021","8,8","0,2","2 462 056 480","1 054 086 656"
"10:28:12.636, 29 Apr 2021","7,7","0,0","2 462 056 480","1 452 545 536"
"10:28:13.644, 29 Apr 2021","7,9","0,0","2 462 056 480","1 842 615 808"
"10:28:14.637, 29 Apr 2021","9,3","0,1","2 462 056 480","1 034 163 712"
"10:28:15.647, 29 Apr 2021","7,9","0,0","2 462 056 480","1 407 456 768"
"10:28:16.638, 29 Apr 2021","7,4","0,0","2 462 056 480","1 795 429 888"
"10:28:17.636, 29 Apr 2021","10,1","0,2","2 462 056 480","1 375 310 848"
"10:28:18.637, 29 Apr 2021","10,3","0,2","2 462 056 480","1 052 261 888"
"10:28:19.637, 29 Apr 2021","8,0","0,0","2 462 056 480","1 790 459 392"
"10:28:20.637, 29 Apr 2021","7,8","0,0","2 462 056 480","2 105 032 192"
"10:28:21.637, 29 Apr 2021","9,7","0,2","2 462 056 480","1 452 459 008"
"10:28:22.641, 29 Apr 2021","7,6","0,0","2 462 056 480","1 972 552 704"
"10:28:23.637, 29 Apr 2021","9,5","0,2","2 462 056 480","1 357 324 288"
"10:28:24.638, 29 Apr 2021","6,9","0,0","2 462 056 480","1 611 079 680"
"10:28:25.637, 29 Apr 2021","7,0","0,0","2 462 056 480","1 866 932 224"
"10:28:26.638, 29 Apr 2021","10,1","0,2","2 462 056 480","1 068 965 888"
"10:28:27.640, 29 Apr 2021","7,2","0,0","2 462 056 480","1 454 841 856"
"10:28:28.638, 29 Apr 2021","8,1","0,0","2 462 056 480","1 826 037 760"
"10:28:29.638, 29 Apr 2021","9,5","0,2","2 462 056 480","1 037 508 608"
"10:28:30.638, 29 Apr 2021","8,0","0,0","2 462 056 480","1 637 294 080"
"10:28:31.638, 29 Apr 2021","10,1","0,2","2 462 056 480","1 314 594 816"
"10:28:32.638, 29 Apr 2021","8,2","0,0","2 462 056 480","2 098 929 664"
"10:28:33.641, 29 Apr 2021","9,0","0,2","2 462 056 480","1 200 285 696"
"10:28:34.638, 29 Apr 2021","6,6","0,0","2 462 056 480","1 365 960 704"
"10:28:35.638, 29 Apr 2021","6,3","0,0","2 462 056 480","1 533 732 864"
"10:28:36.642, 29 Apr 2021","7,7","0,0","2 462 056 480","1 919 608 832"
"10:28:37.639, 29 Apr 2021","9,5","0,1","2 462 056 480","1 161 338 368"
"10:28:38.639, 29 Apr 2021","7,8","0,0","2 462 056 480","1 524 145 664"
"10:28:39.641, 29 Apr 2021","7,6","0,0","2 462 056 480","1 878 564 352"
"10:28:40.639, 29 Apr 2021","9,1","0,1","2 462 056 480","1 061 723 648"
"10:28:41.639, 29 Apr 2021","7,6","0,0","2 462 056 480","1 401 462 272"
"10:28:42.639, 29 Apr 2021","7,7","0,0","2 462 056 480","1 766 366 720"
"10:28:43.647, 29 Apr 2021","8,9","0,1","2 462 056 480","1 006 149 120"
"10:28:44.639, 29 Apr 2021","7,7","0,0","2 462 056 480","1 368 956 416"
"10:28:45.640, 29 Apr 2021","7,5","0,0","2 462 056 480","1 752 735 232"
"10:28:46.640, 29 Apr 2021","7,6","0,0","2 462 056 480","2 138 611 200"
"10:28:47.640, 29 Apr 2021","9,5","0,1","2 462 056 480","1 641 586 176"
"10:28:48.640, 29 Apr 2021","9,9","0,1","2 462 056 480","1 315 479 040"
"10:28:49.647, 29 Apr 2021","10,1","0,2","2 462 056 480","1 038 803 456"
"10:28:50.643, 29 Apr 2021","8,3","0,0","2 462 056 480","1 886 052 864"
"10:28:51.642, 29 Apr 2021","10,2","0,2","2 462 056 480","1 609 148 928"
"10:28:52.646, 29 Apr 2021","10,0","0,2","2 462 056 480","1 171 518 464"
"10:28:53.641, 29 Apr 2021","7,5","0,0","2 462 056 480","1 502 868 480"
"10:28:54.641, 29 Apr 2021","7,4","0,0","2 462 056 480","1 777 595 392"
"10:28:55.641, 29 Apr 2021","9,3","0,1","2 462 056 480","1 072 831 488"
"10:28:56.641, 29 Apr 2021","7,9","0,0","2 462 056 480","1 662 131 200"
"10:28:57.641, 29 Apr 2021","9,3","0,1","2 462 056 480","1 113 725 952"
"10:28:58.644, 29 Apr 2021","7,2","0,0","2 462 056 480","1 340 218 368"
"10:28:59.642, 29 Apr 2021","7,0","0,0","2 462 056 480","1 564 613 632"
"10:29:00.641, 29 Apr 2021","7,8","0,0","2 462 056 480","1 935 809 536"
"10:29:01.641, 29 Apr 2021","9,6","0,1","2 462 056 480","1 194 466 304"
"10:29:02.644, 29 Apr 2021","7,8","0,0","2 462 056 480","1 569 856 512"
"10:29:03.642, 29 Apr 2021","8,1","0,0","2 462 056 480","1 915 886 592"
"10:29:04.650, 29 Apr 2021","8,7","0,1","2 462 056 480","1 186 077 696"
"10:29:05.643, 29 Apr 2021","8,0","0,0","2 462 056 480","1 569 856 512"
"10:29:06.643, 29 Apr 2021","9,4","0,1","2 462 056 480","1 081 220 096"
"10:29:07.643, 29 Apr 2021","8,2","0,0","2 462 056 480","1 905 400 832"
"10:29:08.643, 29 Apr 2021","9,8","0,1","2 462 056 480","1 624 382 464"
"10:29:09.643, 29 Apr 2021","9,8","0,2","2 462 056 480","1 093 524 992"
"10:29:10.643, 29 Apr 2021","7,6","0,0","2 462 056 480","1 481 498 112"
"10:29:11.643, 29 Apr 2021","7,7","0,0","2 462 056 480","1 877 859 840"
"10:29:12.644, 29 Apr 2021","6,9","0,0","2 462 056 480","2 100 157 952"
"10:29:13.644, 29 Apr 2021","8,6","0,1","2 462 056 480","1 232 646 144"
"10:29:14.644, 29 Apr 2021","6,9","0,0","2 462 056 480","1 446 555 648"
"10:29:15.644, 29 Apr 2021","7,2","0,0","2 462 056 480","1 658 368 000"
"10:29:16.644, 29 Apr 2021","7,4","0,0","2 462 056 480","1 907 929 088"
"10:29:17.649, 29 Apr 2021","7,1","0,0","2 462 056 480","2 142 810 112"
"10:29:18.645, 29 Apr 2021","7,9","0,1","2 462 056 480","1 214 820 352"
"10:29:19.644, 29 Apr 2021","6,9","0,0","2 462 056 480","1 422 438 400"
"10:29:20.644, 29 Apr 2021","7,1","0,0","2 462 056 480","1 625 862 144"
"10:29:21.645, 29 Apr 2021","7,8","0,0","2 462 056 480","1 969 795 072"
"10:29:22.645, 29 Apr 2021","9,3","0,1","2 462 056 480","1 233 694 720"
"10:29:23.645, 29 Apr 2021","7,7","0,0","2 462 056 480","1 617 473 536"
"10:29:24.645, 29 Apr 2021","7,7","0,0","2 462 056 480","2 013 835 264"
"10:29:25.645, 29 Apr 2021","9,2","0,1","2 462 056 480","1 300 803 584"
"10:29:26.645, 29 Apr 2021","7,8","0,0","2 462 056 480","1 690 873 856"
"10:29:27.645, 29 Apr 2021","9,4","0,0","2 462 056 480","2 074 652 672"
"10:29:28.645, 29 Apr 2021","9,3","0,1","2 462 056 480","1 340 649 472"
"10:29:29.646, 29 Apr 2021","7,7","0,0","2 462 056 480","1 728 622 592"
"10:29:30.646, 29 Apr 2021","7,5","0,0","2 462 056 480","2 095 624 192"
"10:29:31.650, 29 Apr 2021","9,1","0,1","2 462 056 480","1 379 446 784"
"10:29:32.646, 29 Apr 2021","7,9","0,0","2 462 056 480","1 750 642 688"
"10:29:33.646, 29 Apr 2021","7,5","0,0","2 462 056 480","2 134 421 504"
"10:29:34.646, 29 Apr 2021","9,3","0,1","2 462 056 480","1 429 413 376"
"10:29:35.646, 29 Apr 2021","7,6","0,0","2 462 056 480","1 819 483 648"
"10:29:36.646, 29 Apr 2021","9,3","0,1","2 462 056 480","1 121 715 200"
"10:29:37.647, 29 Apr 2021","7,9","0,0","2 462 056 480","1 484 522 496"
"10:29:38.647, 29 Apr 2021","7,7","0,0","2 462 056 480","1 882 981 376"
"10:29:39.647, 29 Apr 2021","9,2","0,1","2 462 056 480","1 142 646 272"
"10:29:40.647, 29 Apr 2021","8,3","0,0","2 462 056 480","1 450 927 616"
"10:29:41.647, 29 Apr 2021","7,6","0,0","2 462 056 480","1 813 734 912"
"10:29:42.647, 29 Apr 2021","9,4","0,1","2 462 056 480","1 090 645 496"
"10:29:43.647, 29 Apr 2021","7,7","0,0","2 462 056 480","1 430 384 120"
"10:29:44.647, 29 Apr 2021","7,9","0,0","2 462 056 480","1 784 802 808"
"10:29:45.656, 29 Apr 2021","8,3","0,1","2 462 056 480","1 066 309 680"
"10:29:46.648, 29 Apr 2021","8,1","0,0","2 462 056 480","1 464 768 560"
"10:29:47.648, 29 Apr 2021","7,8","0,0","2 462 056 480","1 804 507 184"
"10:29:48.648, 29 Apr 2021","7,9","0,0","2 462 056 480","2 148 440 112"
"10:29:49.648, 29 Apr 2021","8,9","0,1","2 462 056 480","1 459 635 104"
"10:29:50.648, 29 Apr 2021","7,8","0,0","2 462 056 480","1 826 636 704"
"10:29:51.648, 29 Apr 2021","9,2","0,1","2 462 056 480","1 187 885 056"
"10:29:52.648, 29 Apr 2021","8,2","0,0","2 462 056 480","2 028 843 008"
"10:29:53.648, 29 Apr 2021","9,8","0,1","2 462 056 480","1 772 820 208"
"10:29:54.649, 29 Apr 2021","9,7","0,1","2 462 056 480","1 540 863 048"
"10:29:55.649, 29 Apr 2021","9,9","0,1","2 462 056 480","1 301 130 520"
"10:29:56.649, 29 Apr 2021","9,9","0,1","2 462 056 480","1 111 797 760"
"10:29:57.649, 29 Apr 2021","8,2","0,0","2 462 056 480","1 929 687 040"
"10:29:58.649, 29 Apr 2021","9,8","0,2","2 462 056 480","1 719 409 152"
"10:29:59.649, 29 Apr 2021","10,2","0,2","2 462 056 480","1 541 232 128"
"10:30:00.649, 29 Apr 2021","10,1","0,2","2 462 056 480","1 377 033 216"
"10:30:01.649, 29 Apr 2021","10,3","0,2","2 462 056 480","1 224 417 280"
"10:30:02.650, 29 Apr 2021","8,2","0,0","2 462 056 480","2 052 792 320"
"10:30:03.650, 29 Apr 2021","10,0","0,1","2 462 056 480","1 922 997 760"
"10:30:04.650, 29 Apr 2021","10,0","0,2","2 462 056 480","1 769 770 496"
"10:30:05.650, 29 Apr 2021","3,5","0,0","2 462 056 480","2 122 092 032"
"10:30:06.650, 29 Apr 2021","0,2","0,0","2 462 056 480","2 124 189 184"
"10:30:07.650, 29 Apr 2021","0,1","0,0","2 462 056 480","2 126 286 336"
"10:30:08.651, 29 Apr 2021","0,1","0,0","2 462 056 480","2 128 383 488"
"10:30:09.651, 29 Apr 2021","2,1","0,2","2 462 056 480","1 193 064 960"
"10:30:10.651, 29 Apr 2021","0,0","0,0","2 462 056 480","1 195 162 112"
"10:30:11.651, 29 Apr 2021","0,1","0,0","2 462 056 480","1 195 162 112"
"10:30:12.651, 29 Apr 2021","0,1","0,0","2 462 056 480","1 197 259 264"
"10:30:13.651, 29 Apr 2021","0,1","0,0","2 462 056 480","1 199 356 416"
"10:30:14.652, 29 Apr 2021","0,1","0,0","2 462 056 480","1 201 453 568"
"10:30:15.652, 29 Apr 2021","0,0","0,0","2 462 056 480","1 203 550 720"
"10:30:16.652, 29 Apr 2021","0,4","0,0","2 462 056 480","1 203 550 720"
"10:30:17.652, 29 Apr 2021","0,0","0,0","2 462 056 480","1 205 647 872"
"10:30:18.652, 29 Apr 2021","0,1","0,0","2 462 056 480","1 207 745 024"
"10:30:19.652, 29 Apr 2021","0,1","0,0","2 462 056 480","1 209 842 176"
"10:30:20.652, 29 Apr 2021","0,1","0,0","2 462 056 480","1 211 939 328"
"10:30:21.653, 29 Apr 2021","0,1","0,0","2 462 056 480","1 211 939 328"
"10:30:22.653, 29 Apr 2021","0,0","0,0","2 462 056 480","1 214 036 480"
"10:30:23.653, 29 Apr 2021","0,2","0,0","2 462 056 480","1 216 133 632"
"10:30:24.653, 29 Apr 2021","0,0","0,0","2 462 056 480","1 218 230 784"
"10:30:25.653, 29 Apr 2021","0,1","0,0","2 462 056 480","1 220 327 936"
"10:30:26.653, 29 Apr 2021","0,0","0,0","2 462 056 480","1 222 425 088"
"10:30:27.654, 29 Apr 2021","0,2","0,0","2 462 056 480","1 222 425 088"
"10:30:28.654, 29 Apr 2021","0,1","0,0","2 462 056 480","1 224 522 240"
"10:30:29.654, 29 Apr 2021","0,0","0,0","2 462 056 480","1 226 619 392"
"10:30:30.654, 29 Apr 2021","0,1","0,0","2 462 056 480","1 228 716 544"
"10:30:31.654, 29 Apr 2021","0,1","0,0","2 462 056 480","1 230 813 696"
"10:30:32.654, 29 Apr 2021","0,0","0,0","2 462 056 480","1 232 910 848"
"10:30:33.654, 29 Apr 2021","0,1","0,0","2 462 056 480","1 232 910 848"
"10:30:34.655, 29 Apr 2021","0,0","0,0","2 462 056 480","1 235 008 000"
"10:30:35.655, 29 Apr 2021","0,1","0,0","2 462 056 480","1 237 105 152"
"10:30:36.655, 29 Apr 2021","0,2","0,0","2 462 056 480","1 239 202 304"
"10:30:37.655, 29 Apr 2021","0,0","0,0","2 462 056 480","1 239 202 304"
"10:30:38.655, 29 Apr 2021","0,1","0,0","2 462 056 480","1 241 299 456"
"10:30:39.655, 29 Apr 2021","0,1","0,0","2 462 056 480","1 243 396 608"
