"Time [ms]","CPU usage [%]","GC activity [%]","Size [B]","Used [B]"
"11:57:25.684, 28 Apr 2021","0,0","0,0","748 683 296","119 566 848"
"11:57:26.669, 28 Apr 2021","36,8","0,2","899 678 240","150 445 056"
"11:57:27.669, 28 Apr 2021","25,3","0,1","899 678 240","179 994 840"
"11:57:28.669, 28 Apr 2021","36,4","0,0","899 678 240","473 596 120"
"11:57:29.670, 28 Apr 2021","35,1","0,1","899 678 240","454 090 976"
"11:57:30.670, 28 Apr 2021","34,6","0,1","899 678 240","428 214 880"
"11:57:31.670, 28 Apr 2021","36,1","0,2","899 678 240","420 588 544"
"11:57:32.670, 28 Apr 2021","32,2","0,0","899 678 240","644 983 808"
"11:57:33.670, 28 Apr 2021","20,0","0,1","1 080 033 312","421 178 400"
"11:57:34.670, 28 Apr 2021","12,9","0,0","1 080 033 312","735 751 200"
"11:57:35.670, 28 Apr 2021","17,9","0,1","1 080 033 312","492 975 952"
"11:57:36.670, 28 Apr 2021","18,3","0,0","1 080 033 312","658 650 960"
"11:57:37.671, 28 Apr 2021","30,9","0,2","1 080 033 312","473 563 056"
"11:57:38.671, 28 Apr 2021","20,5","0,2","1 080 033 312","539 224 576"
"11:57:39.671, 28 Apr 2021","11,1","0,1","1 080 033 312","553 642 048"
"11:57:40.671, 28 Apr 2021","9,3","0,0","1 080 033 312","631 236 672"
"11:57:41.671, 28 Apr 2021","10,3","0,0","1 080 033 312","805 300 288"
"11:57:42.671, 28 Apr 2021","72,1","0,2","1 080 033 312","487 356 352"
"11:57:43.671, 28 Apr 2021","14,6","0,1","1 080 033 312","495 297 696"
"11:57:44.671, 28 Apr 2021","13,1","0,1","1 080 033 312","557 104 128"
"11:57:45.672, 28 Apr 2021","23,7","0,1","1 080 033 312","856 133 160"
"11:57:46.672, 28 Apr 2021","21,6","0,3","1 080 033 312","683 676 720"
"11:57:47.672, 28 Apr 2021","15,4","0,3","1 080 033 312","350 953 472"
"11:57:48.672, 28 Apr 2021","17,2","0,1","1 080 033 312","482 277 336"
"11:57:49.672, 28 Apr 2021","12,9","0,1","1 080 033 312","663 369 728"
"11:57:50.672, 28 Apr 2021","14,0","0,2","1 296 039 968","774 493 424"
"11:57:51.672, 28 Apr 2021","11,1","0,2","1 296 039 968","707 777 536"
"11:57:52.672, 28 Apr 2021","15,2","0,2","1 296 039 968","670 859 264"
"11:57:53.673, 28 Apr 2021","10,7","0,2","1 296 039 968","661 523 184"
"11:57:54.673, 28 Apr 2021","11,1","0,2","1 556 086 816","634 543 616"
"11:57:55.673, 28 Apr 2021","10,9","0,2","1 556 086 816","487 742 976"
"11:57:56.673, 28 Apr 2021","9,7","0,0","1 556 086 816","1 215 454 720"
"11:57:57.673, 28 Apr 2021","10,9","0,2","1 556 086 816","1 085 503 488"
"11:57:58.673, 28 Apr 2021","10,9","0,2","1 556 086 816","896 880 640"
"11:57:59.673, 28 Apr 2021","10,9","0,2","1 556 086 816","731 586 560"
"11:58:00.674, 28 Apr 2021","11,3","0,2","1 556 086 816","609 938 432"
"11:58:01.674, 28 Apr 2021","9,2","0,0","1 556 086 816","1 320 872 960"
"11:58:02.674, 28 Apr 2021","11,7","0,2","1 830 813 728","1 151 743 488"
"11:58:03.674, 28 Apr 2021","10,7","0,2","1 830 813 728","860 239 360"
"11:58:04.674, 28 Apr 2021","11,3","0,2","1 830 813 728","592 612 864"
"11:58:05.674, 28 Apr 2021","8,5","0,0","1 830 813 728","1 339 198 976"
"11:58:06.674, 28 Apr 2021","10,9","0,2","1 830 813 728","1 088 791 552"
"11:58:07.675, 28 Apr 2021","10,7","0,2","1 830 813 728","858 784 256"
"11:58:08.675, 28 Apr 2021","16,7","0,2","1 830 813 728","623 583 232"
"11:58:09.675, 28 Apr 2021","55,1","0,5","1 830 813 728","809 826 816"
"11:58:10.675, 28 Apr 2021","8,8","0,0","1 830 813 728","1 483 012 608"
"11:58:11.675, 28 Apr 2021","12,1","0,4","1 830 813 728","1 367 023 616"
"11:58:12.675, 28 Apr 2021","9,3","0,0","1 830 813 728","1 292 548 072"
"11:58:13.675, 28 Apr 2021","9,5","0,0","1 830 813 728","1 216 166 704"
"11:58:14.676, 28 Apr 2021","9,8","0,1","1 830 813 728","1 093 779 160"
"11:58:15.676, 28 Apr 2021","9,7","0,1","1 830 813 728","970 731 984"
"11:58:16.676, 28 Apr 2021","10,1","0,1","1 830 813 728","856 367 104"
"11:58:17.676, 28 Apr 2021","8,3","0,0","1 830 813 728","1 565 204 480"
"11:58:18.676, 28 Apr 2021","10,0","0,1","1 830 813 728","1 441 073 664"
"11:58:19.676, 28 Apr 2021","10,1","0,1","1 830 813 728","1 305 061 408"
"11:58:20.677, 28 Apr 2021","10,1","0,1","1 830 813 728","1 237 253 632"
"11:58:21.677, 28 Apr 2021","10,2","0,1","1 830 813 728","1 162 505 216"
"11:58:22.677, 28 Apr 2021","10,0","0,1","1 830 813 728","1 105 708 032"
"11:58:23.677, 28 Apr 2021","10,1","0,1","1 830 813 728","1 068 135 936"
"11:58:24.677, 28 Apr 2021","9,9","0,1","1 830 813 728","1 026 498 560"
"11:58:25.677, 28 Apr 2021","11,0","0,1","1 830 813 728","966 836 528"
"11:58:26.678, 28 Apr 2021","10,2","0,1","1 830 813 728","928 846 488"
"11:58:27.678, 28 Apr 2021","10,0","0,1","1 830 813 728","908 763 312"
"11:58:28.678, 28 Apr 2021","10,2","0,1","1 830 813 728","899 888 112"
"11:58:29.678, 28 Apr 2021","10,2","0,1","1 830 813 728","887 773 024"
"11:58:30.678, 28 Apr 2021","27,5","0,0","1 830 813 728","1 479 169 888"
"11:58:31.678, 28 Apr 2021","9,9","0,1","1 830 813 728","1 495 494 240"
"11:58:32.678, 28 Apr 2021","27,5","0,1","1 830 813 728","1 464 476 160"
"11:58:33.679, 28 Apr 2021","10,0","0,1","1 830 813 728","1 493 248 944"
"11:58:34.679, 28 Apr 2021","28,1","0,1","1 830 813 728","1 477 557 024"
"11:58:35.679, 28 Apr 2021","10,0","0,1","1 830 813 728","1 500 734 160"
"11:58:36.679, 28 Apr 2021","28,8","0,2","1 830 813 728","1 402 203 136"
"11:58:37.679, 28 Apr 2021","9,9","0,1","1 830 813 728","1 371 664 768"
"11:58:38.679, 28 Apr 2021","28,8","0,2","1 830 813 728","1 373 633 536"
"11:58:39.680, 28 Apr 2021","10,5","0,1","1 830 813 728","1 403 918 336"
"11:58:40.680, 28 Apr 2021","27,7","0,1","1 830 813 728","1 397 560 320"
"11:58:41.680, 28 Apr 2021","9,8","0,1","1 830 813 728","1 439 503 360"
"11:58:42.680, 28 Apr 2021","29,5","0,1","1 830 813 728","1 509 120 000"
"11:58:43.680, 28 Apr 2021","10,1","0,1","1 830 813 728","1 564 316 160"
"11:58:44.680, 28 Apr 2021","30,2","0,1","1 830 813 728","1 497 724 832"
"11:58:45.680, 28 Apr 2021","9,8","0,1","1 830 813 728","1 560 454 408"
"11:58:46.680, 28 Apr 2021","28,8","0,1","1 830 813 728","1 546 398 704"
"11:58:47.681, 28 Apr 2021","10,5","0,1","1 830 813 728","1 556 268 544"
"11:58:48.681, 28 Apr 2021","30,2","0,1","1 830 813 728","1 550 096 768"
"11:58:49.681, 28 Apr 2021","11,8","0,3","1 830 813 728","1 024 585 424"
"11:58:50.681, 28 Apr 2021","29,4","0,1","1 830 813 728","1 119 986 104"
"11:58:51.681, 28 Apr 2021","17,4","0,1","1 830 813 728","1 223 800 576"
"11:58:52.681, 28 Apr 2021","23,5","0,2","1 830 813 728","1 259 582 360"
"11:58:53.681, 28 Apr 2021","20,8","0,0","1 830 813 728","1 273 762 792"
"11:58:54.682, 28 Apr 2021","19,3","0,0","1 830 813 728","1 327 361 104"
"11:58:55.682, 28 Apr 2021","23,3","0,1","1 830 813 728","1 345 728 040"
"11:58:56.682, 28 Apr 2021","15,9","0,1","1 830 813 728","1 409 772 064"
"11:58:57.682, 28 Apr 2021","26,3","0,1","1 830 813 728","1 472 674 240"
"11:58:58.682, 28 Apr 2021","15,7","0,2","1 830 813 728","1 076 896 544"
"11:58:59.682, 28 Apr 2021","14,8","0,1","1 830 813 728","1 192 927 232"
"11:59:00.682, 28 Apr 2021","25,3","0,1","1 830 813 728","1 303 116 288"
"11:59:01.682, 28 Apr 2021","24,0","0,1","1 830 813 728","1 428 600 320"
"11:59:02.683, 28 Apr 2021","17,1","0,1","1 830 813 728","1 582 355 664"
"11:59:03.683, 28 Apr 2021","13,3","0,3","1 830 813 728","1 137 564 208"
"11:59:04.683, 28 Apr 2021","29,2","0,0","1 830 813 728","1 247 288 856"
"11:59:05.683, 28 Apr 2021","9,3","0,0","1 830 813 728","1 419 957 040"
"11:59:06.683, 28 Apr 2021","26,5","0,1","1 830 813 728","1 488 592 384"
"11:59:07.683, 28 Apr 2021","16,6","0,2","1 830 813 728","1 163 136 472"
"11:59:08.683, 28 Apr 2021","18,2","0,1","1 830 813 728","1 329 984 000"
"11:59:09.684, 28 Apr 2021","22,9","0,1","1 830 813 728","1 521 583 312"
"11:59:10.684, 28 Apr 2021","13,9","0,2","1 830 813 728","1 218 788 864"
"11:59:11.684, 28 Apr 2021","28,9","0,1","1 830 813 728","1 351 806 680"
"11:59:12.684, 28 Apr 2021","10,7","0,2","1 830 813 728","1 500 564 992"
"11:59:13.684, 28 Apr 2021","30,0","0,1","1 830 813 728","1 171 183 936"
"11:59:14.684, 28 Apr 2021","11,9","0,0","1 830 813 728","1 396 719 200"
"11:59:15.684, 28 Apr 2021","10,5","0,2","1 830 813 728","1 204 029 480"
"11:59:16.685, 28 Apr 2021","9,5","0,1","1 830 813 728","1 485 884 928"
"11:59:17.685, 28 Apr 2021","10,4","0,2","1 830 813 728","1 331 568 256"
"11:59:18.685, 28 Apr 2021","9,3","0,1","1 830 813 728","1 553 403 616"
"11:59:19.685, 28 Apr 2021","10,3","0,2","1 830 813 728","1 396 547 488"
"11:59:20.685, 28 Apr 2021","10,3","0,2","1 830 813 728","1 236 920 352"
"11:59:21.685, 28 Apr 2021","9,9","0,1","1 830 813 728","1 492 442 952"
"11:59:22.685, 28 Apr 2021","10,8","0,2","1 830 813 728","1 379 149 824"
"11:59:23.685, 28 Apr 2021","10,9","0,2","1 830 813 728","1 272 318 952"
"11:59:24.686, 28 Apr 2021","9,8","0,1","1 830 813 728","1 559 142 224"
"11:59:25.686, 28 Apr 2021","22,3","0,2","1 830 813 728","1 560 765 912"
"11:59:26.686, 28 Apr 2021","10,5","0,2","1 830 813 728","1 501 751 296"
"11:59:27.686, 28 Apr 2021","10,3","0,2","1 830 813 728","1 487 496 416"
"11:59:28.686, 28 Apr 2021","9,8","0,1","1 830 813 728","1 457 650 176"
"11:59:29.686, 28 Apr 2021","10,0","0,1","1 830 813 728","1 472 330 240"
"11:59:30.686, 28 Apr 2021","10,4","0,2","1 830 813 728","1 469 135 192"
"11:59:31.687, 28 Apr 2021","9,9","0,1","1 830 813 728","1 510 999 520"
"11:59:32.687, 28 Apr 2021","10,0","0,1","1 830 813 728","1 574 157 104"
"11:59:33.687, 28 Apr 2021","14,4","0,2","1 830 813 728","1 386 128 528"
"11:59:34.687, 28 Apr 2021","18,3","0,2","1 830 813 728","1 475 323 392"
"11:59:35.687, 28 Apr 2021","10,0","0,1","1 830 813 728","1 548 137 912"
"11:59:36.687, 28 Apr 2021","9,8","0,1","1 830 813 728","1 599 205 744"
"11:59:37.687, 28 Apr 2021","10,6","0,2","1 830 813 728","1 441 337 808"
"11:59:38.688, 28 Apr 2021","14,9","0,2","1 830 813 728","1 367 346 048"
"11:59:39.688, 28 Apr 2021","12,7","0,2","1 830 813 728","1 560 289 968"
"11:59:40.688, 28 Apr 2021","10,4","0,2","1 830 813 728","1 496 499 936"
"11:59:41.688, 28 Apr 2021","12,4","0,1","1 830 813 728","1 513 863 536"
"11:59:42.688, 28 Apr 2021","10,8","0,2","1 830 813 728","1 538 053 600"
"11:59:43.688, 28 Apr 2021","9,9","0,1","1 830 813 728","1 546 315 568"
"11:59:44.688, 28 Apr 2021","10,0","0,1","1 830 813 728","1 604 321 280"
"11:59:45.688, 28 Apr 2021","14,0","0,3","1 830 813 728","1 544 828 112"
"11:59:46.689, 28 Apr 2021","10,2","0,2","2 095 054 880","1 637 957 728"
"11:59:47.689, 28 Apr 2021","12,9","0,1","2 095 054 880","1 661 466 504"
"11:59:48.689, 28 Apr 2021","10,5","0,2","2 095 054 880","1 581 536 608"
"11:59:49.689, 28 Apr 2021","11,4","0,2","2 348 810 272","1 537 232 904"
"11:59:50.689, 28 Apr 2021","9,4","0,1","2 348 810 272","1 657 415 632"
"11:59:51.689, 28 Apr 2021","9,3","0,1","2 348 810 272","1 852 486 864"
"11:59:52.689, 28 Apr 2021","14,1","0,3","2 348 810 272","1 544 025 088"
"11:59:53.690, 28 Apr 2021","9,7","0,1","2 348 810 272","1 733 183 104"
"11:59:54.690, 28 Apr 2021","11,4","0,1","2 348 810 272","1 955 240 960"
"11:59:55.690, 28 Apr 2021","10,8","0,3","2 348 810 272","1 630 381 056"
"11:59:56.690, 28 Apr 2021","9,7","0,1","2 348 810 272","1 831 228 928"
"11:59:57.690, 28 Apr 2021","13,2","0,3","2 348 810 272","1 581 555 064"
"11:59:58.690, 28 Apr 2021","9,4","0,1","2 348 810 272","1 779 934 720"
"11:59:59.690, 28 Apr 2021","9,5","0,1","2 348 810 272","1 985 059 360"
"12:00:00.691, 28 Apr 2021","10,8","0,2","2 348 810 272","1 736 508 096"
"12:00:01.691, 28 Apr 2021","9,5","0,1","2 348 810 272","1 950 373 408"
"12:00:02.691, 28 Apr 2021","10,2","0,2","2 348 810 272","1 643 473 920"
"12:00:03.691, 28 Apr 2021","9,4","0,1","2 348 810 272","1 861 864 208"
"12:00:04.691, 28 Apr 2021","9,4","0,1","2 348 810 272","1 998 068 192"
"12:00:05.691, 28 Apr 2021","10,4","0,2","2 348 810 272","1 749 613 488"
"12:00:06.691, 28 Apr 2021","11,0","0,1","2 348 810 272","1 975 247 952"
"12:00:07.692, 28 Apr 2021","10,4","0,2","2 348 810 272","1 739 926 728"
"12:00:08.692, 28 Apr 2021","11,0","0,1","2 348 810 272","2 009 860 288"
"12:00:09.692, 28 Apr 2021","10,4","0,2","2 348 810 272","1 873 060 184"
"12:00:10.692, 28 Apr 2021","10,4","0,2","2 348 810 272","1 731 089 408"
"12:00:11.692, 28 Apr 2021","9,4","0,1","2 348 810 272","1 997 198 000"
"12:00:12.692, 28 Apr 2021","10,0","0,1","2 348 810 272","1 855 545 344"
"12:00:13.692, 28 Apr 2021","10,1","0,2","2 348 810 272","1 735 838 720"
"12:00:14.693, 28 Apr 2021","9,3","0,1","2 348 810 272","2 034 326 720"
"12:00:15.693, 28 Apr 2021","10,0","0,1","2 348 810 272","1 971 489 312"
"12:00:16.693, 28 Apr 2021","10,3","0,2","2 348 810 272","1 891 295 216"
"12:00:17.693, 28 Apr 2021","11,6","0,2","2 348 810 272","1 918 392 936"
"12:00:18.693, 28 Apr 2021","10,4","0,2","2 348 810 272","1 905 293 368"
"12:00:19.693, 28 Apr 2021","10,3","0,2","2 348 810 272","1 858 397 008"
"12:00:20.693, 28 Apr 2021","10,0","0,1","2 348 810 272","1 841 639 336"
"12:00:21.693, 28 Apr 2021","10,1","0,1","2 348 810 272","1 808 578 400"
"12:00:22.693, 28 Apr 2021","10,1","0,2","2 348 810 272","1 810 402 000"
"12:00:23.694, 28 Apr 2021","9,8","0,1","2 348 810 272","1 860 908 768"
"12:00:24.694, 28 Apr 2021","10,1","0,2","2 348 810 272","1 934 546 160"
"12:00:25.694, 28 Apr 2021","10,4","0,1","2 348 810 272","2 018 542 280"
"12:00:26.694, 28 Apr 2021","10,1","0,2","2 348 810 272","2 042 445 088"
"12:00:27.695, 28 Apr 2021","11,1","0,2","2 348 810 272","1 806 023 680"
"12:00:28.695, 28 Apr 2021","9,8","0,1","2 348 810 272","1 933 959 512"
"12:00:29.695, 28 Apr 2021","10,7","0,1","2 348 810 272","2 063 284 448"
"12:00:30.695, 28 Apr 2021","10,4","0,2","2 348 810 272","1 903 821 312"
"12:00:31.695, 28 Apr 2021","10,5","0,2","2 348 810 272","2 065 177 968"
"12:00:32.695, 28 Apr 2021","11,0","0,3","2 348 810 272","1 930 817 776"
"12:00:33.695, 28 Apr 2021","11,0","0,3","2 348 810 272","1 860 748 800"
"12:00:34.696, 28 Apr 2021","10,3","0,2","2 348 810 272","2 086 280 192"
"12:00:35.696, 28 Apr 2021","10,6","0,3","2 348 810 272","2 035 571 152"
"12:00:36.696, 28 Apr 2021","10,3","0,2","2 348 810 272","2 045 269 504"
"12:00:37.696, 28 Apr 2021","10,3","0,2","2 348 810 272","2 081 451 008"
"12:00:38.696, 28 Apr 2021","10,6","0,3","2 348 810 272","1 899 093 024"
"12:00:39.696, 28 Apr 2021","10,1","0,2","2 348 810 272","1 939 578 656"
"12:00:40.697, 28 Apr 2021","10,1","0,2","2 348 810 272","1 958 248 768"
"12:00:41.697, 28 Apr 2021","10,1","0,2","2 348 810 272","2 051 049 856"
"12:00:42.697, 28 Apr 2021","10,6","0,2","2 348 810 272","1 931 941 000"
"12:00:43.697, 28 Apr 2021","10,3","0,2","2 348 810 272","2 075 628 736"
"12:00:44.697, 28 Apr 2021","10,4","0,2","2 348 810 272","2 069 927 952"
"12:00:45.697, 28 Apr 2021","10,5","0,2","2 348 810 272","2 064 466 240"
"12:00:46.697, 28 Apr 2021","10,3","0,2","2 348 810 272","2 094 370 304"
"12:00:47.697, 28 Apr 2021","11,1","0,3","2 348 810 272","2 007 696 608"
"12:00:48.698, 28 Apr 2021","10,8","0,2","2 348 810 272","1 965 132 800"
"12:00:49.698, 28 Apr 2021","10,2","0,2","2 348 810 272","2 086 641 984"
"12:00:50.698, 28 Apr 2021","10,5","0,2","2 348 810 272","2 082 887 680"
"12:00:51.698, 28 Apr 2021","10,4","0,2","2 348 810 272","2 079 202 296"
"12:00:52.698, 28 Apr 2021","10,8","0,3","2 348 810 272","2 015 992 128"
"12:00:53.698, 28 Apr 2021","11,2","0,3","2 348 810 272","1 997 721 192"
"12:00:54.698, 28 Apr 2021","11,3","0,3","2 348 810 272","2 004 973 976"
"12:00:55.699, 28 Apr 2021","10,3","0,2","2 348 810 272","2 016 096 896"
"12:00:56.699, 28 Apr 2021","10,4","0,2","2 348 810 272","2 038 802 944"
"12:00:57.699, 28 Apr 2021","10,6","0,2","2 348 810 272","2 069 304 872"
"12:00:58.699, 28 Apr 2021","10,3","0,2","2 348 810 272","2 119 882 816"
"12:00:59.699, 28 Apr 2021","11,0","0,3","2 348 810 272","2 039 386 952"
"12:01:00.699, 28 Apr 2021","10,5","0,2","2 348 810 272","2 066 813 320"
"12:01:01.699, 28 Apr 2021","10,9","0,2","2 348 810 272","2 124 008 728"
"12:01:02.700, 28 Apr 2021","10,9","0,3","2 348 810 272","2 058 134 048"
"12:01:03.700, 28 Apr 2021","10,4","0,2","2 348 810 272","2 094 283 648"
"12:01:04.700, 28 Apr 2021","10,6","0,3","2 348 810 272","2 107 137 912"
"12:01:05.700, 28 Apr 2021","10,3","0,2","2 348 810 272","2 107 346 464"
"12:01:06.700, 28 Apr 2021","10,6","0,2","2 348 810 272","2 154 069 680"
"12:01:07.700, 28 Apr 2021","10,4","0,2","2 348 810 272","2 175 350 224"
"12:01:08.700, 28 Apr 2021","12,9","0,3","2 348 810 272","2 169 220 608"
"12:01:09.700, 28 Apr 2021","32,7","0,2","2 348 810 272","2 158 405 904"
"12:01:10.701, 28 Apr 2021","32,1","0,2","2 348 810 272","2 191 295 808"
"12:01:11.701, 28 Apr 2021","17,8","0,3","2 348 810 272","2 136 248 792"
"12:01:12.701, 28 Apr 2021","34,4","0,2","2 348 810 272","2 113 703 360"
"12:01:13.701, 28 Apr 2021","26,8","0,2","2 348 810 272","2 120 194 112"
"12:01:14.701, 28 Apr 2021","34,1","0,1","2 348 810 272","2 202 777 600"
"12:01:15.701, 28 Apr 2021","26,8","0,2","2 348 810 272","2 218 633 696"
"12:01:16.701, 28 Apr 2021","26,8","0,2","2 348 810 272","2 206 371 408"
"12:01:17.701, 28 Apr 2021","34,7","0,2","2 348 810 272","2 177 360 344"
"12:01:18.702, 28 Apr 2021","25,9","0,2","2 348 810 272","2 216 786 656"
