"Time [ms]","CPU usage [%]","GC activity [%]","Size [B]","Used [B]"
"10:43:16.504, 29 Apr 2021","8,8","0,1","2 654 994 464","1 150 123 008"
"10:43:17.504, 29 Apr 2021","6,9","0,0","2 654 994 464","1 512 930 304"
"10:43:18.504, 29 Apr 2021","7,2","0,0","2 654 994 464","1 879 931 904"
"10:43:19.505, 29 Apr 2021","6,9","0,0","2 654 994 464","2 259 516 416"
"10:43:20.505, 29 Apr 2021","8,5","0,1","2 654 994 464","1 339 732 992"
"10:43:21.505, 29 Apr 2021","7,0","0,0","2 654 994 464","1 713 026 048"
"10:43:22.505, 29 Apr 2021","7,1","0,0","2 654 994 464","2 090 513 408"
"10:43:23.505, 29 Apr 2021","8,4","0,1","2 654 994 464","1 213 583 360"
"10:43:24.505, 29 Apr 2021","6,8","0,0","2 654 994 464","1 593 167 872"
"10:43:25.505, 29 Apr 2021","7,1","0,0","2 654 994 464","2 010 501 120"
"10:43:26.505, 29 Apr 2021","8,8","0,1","2 654 994 464","1 197 301 760"
"10:43:27.506, 29 Apr 2021","6,9","0,0","2 654 994 464","1 593 663 488"
"10:43:28.506, 29 Apr 2021","6,8","0,0","2 654 994 464","1 977 442 304"
"10:43:29.506, 29 Apr 2021","8,6","0,1","2 654 994 464","1 109 172 224"
"10:43:30.506, 29 Apr 2021","6,6","0,0","2 654 994 464","1 463 590 912"
"10:43:31.506, 29 Apr 2021","6,9","0,0","2 654 994 464","1 857 855 488"
"10:43:32.506, 29 Apr 2021","8,8","0,1","2 654 994 464","1 069 800 448"
"10:43:33.506, 29 Apr 2021","6,9","0,0","2 654 994 464","1 482 939 392"
"10:43:34.506, 29 Apr 2021","6,9","0,0","2 654 994 464","1 889 786 880"
"10:43:35.507, 29 Apr 2021","6,9","0,0","2 654 994 464","2 298 731 520"
"10:43:36.507, 29 Apr 2021","8,9","0,2","2 654 994 464","1 431 153 152"
"10:43:37.507, 29 Apr 2021","7,1","0,0","2 654 994 464","1 827 514 880"
"10:43:38.507, 29 Apr 2021","7,0","0,0","2 654 994 464","2 263 722 496"
"10:43:39.507, 29 Apr 2021","8,6","0,2","2 654 994 464","1 416 045 568"
"10:43:40.507, 29 Apr 2021","7,0","0,0","2 654 994 464","1 841 767 424"
"10:43:41.507, 29 Apr 2021","6,9","0,0","2 654 994 464","2 248 614 912"
"10:43:42.507, 29 Apr 2021","8,7","0,2","2 654 994 464","1 397 076 992"
"10:43:43.508, 29 Apr 2021","6,8","0,0","2 654 994 464","1 791 341 568"
